,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place,discharge,year,month,day,delta_stage_max,station_id
1990-06-05,494.0,482.0,505.0,9.0,29,,,,,1990.0,6.0,156.0,-30.0,3555
1990-06-06,473.0,470.0,475.0,9.4,29,,,,,1990.0,6.0,157.0,-30.0,3555
1990-06-07,508.0,478.0,538.0,9.5,29,,,,,1990.0,6.0,158.0,63.0,3555
1990-06-08,734.0,649.0,818.0,7.2,29,,,,,1990.0,6.0,159.0,280.0,3555
1990-06-09,931.0,906.0,956.0,6.2,29,,,,,1990.0,6.0,160.0,138.0,3555
1990-06-10,991.0,986.0,996.0,6.3,29,,,,,1990.0,6.0,161.0,40.0,3555
1990-06-11,1022.0,1017.0,1026.0,7.5,29,,,,,1990.0,6.0,162.0,30.0,3555
1990-06-12,1001.0,996.0,1006.0,9.4,29,,,,,1990.0,6.0,163.0,-20.0,3555
1990-06-13,970.0,952.0,987.0,10.7,29,,,,,1990.0,6.0,164.0,-19.0,3555
1990-06-14,898.0,870.0,926.0,11.5,29,,,,,1990.0,6.0,165.0,-61.0,3555
1990-06-15,832.0,816.0,848.0,11.7,29,,,,,1990.0,6.0,166.0,-78.0,3555
1990-06-16,769.0,752.0,786.0,12.0,29,,,,,1990.0,6.0,167.0,-62.0,3555
1990-06-17,715.0,703.0,726.0,11.8,29,,,,,1990.0,6.0,168.0,-60.0,3555
1990-06-18,711.0,689.0,733.0,10.3,29,,,,,1990.0,6.0,169.0,7.0,3555
1990-06-19,778.0,769.0,787.0,8.3,29,,,,,1990.0,6.0,170.0,54.0,3555
1990-06-20,885.0,856.0,913.0,7.3,29,,,,,1990.0,6.0,171.0,126.0,3555
1990-06-21,1037.0,1000.0,1086.0,6.8,29,,,,,1990.0,6.0,172.0,173.0,3555
1990-06-22,1088.0,1079.0,1100.0,7.1,29,,,,,1990.0,6.0,173.0,14.0,3555
1990-06-23,1073.0,1073.0,1073.0,9.1,29,,,,,1990.0,6.0,174.0,-27.0,3555
1990-06-24,1090.0,1087.0,1093.0,11.5,29,,,,,1990.0,6.0,175.0,20.0,3555
1990-06-25,1078.0,1068.0,1093.0,12.7,29,,,,,1990.0,6.0,176.0,0.0,3555
1990-06-26,1021.0,1000.0,1041.0,12.5,29,,,,,1990.0,6.0,177.0,-52.0,3555
1990-06-27,1004.0,996.0,1011.0,12.8,29,,,,,1990.0,6.0,178.0,-30.0,3555
1990-06-28,920.0,861.0,978.0,12.1,29,,,,,1990.0,6.0,179.0,-33.0,3555
1990-06-29,835.0,833.0,836.0,11.9,29,,,,,1990.0,6.0,180.0,-142.0,3555
1990-06-30,823.0,819.0,827.0,13.5,29,,,,,1990.0,6.0,181.0,-9.0,3555
1990-07-01,800.0,786.0,813.0,14.6,29,,,,,1990.0,7.0,182.0,-14.0,3555
1990-07-02,745.0,729.0,760.0,14.6,29,,,,,1990.0,7.0,183.0,-53.0,3555
1990-07-03,708.0,708.0,708.0,13.8,29,,,,,1990.0,7.0,184.0,-52.0,3555
1990-07-04,754.0,707.0,801.0,11.8,29,,,,,1990.0,7.0,185.0,93.0,3555
1990-07-05,900.0,888.0,911.0,9.7,29,,,,,1990.0,7.0,186.0,110.0,3555
1990-07-06,852.0,836.0,868.0,10.5,29,,,,,1990.0,7.0,187.0,-43.0,3555
1990-07-07,804.0,796.0,811.0,11.9,29,,,,,1990.0,7.0,188.0,-57.0,3555
1990-07-08,786.0,781.0,791.0,13.4,29,,,,,1990.0,7.0,189.0,-20.0,3555
1990-07-09,762.0,750.0,773.0,13.9,29,,,,,1990.0,7.0,190.0,-18.0,3555
1990-07-10,719.0,708.0,730.0,14.4,29,,,,,1990.0,7.0,191.0,-43.0,3555
1990-07-11,666.0,652.0,679.0,14.5,29,,,,,1990.0,7.0,192.0,-51.0,3555
1990-07-12,625.0,621.0,629.0,14.5,29,,,,,1990.0,7.0,193.0,-50.0,3555
1990-07-13,599.0,596.0,602.0,15.1,29,,,,,1990.0,7.0,194.0,-27.0,3555
1990-07-14,588.0,581.0,594.0,15.4,29,,,,,1990.0,7.0,195.0,-8.0,3555
1990-07-15,603.0,603.0,603.0,16.0,29,,,,,1990.0,7.0,196.0,9.0,3555
1990-07-16,585.0,576.0,594.0,17.2,29,,,,,1990.0,7.0,197.0,-9.0,3555
1990-07-17,546.0,539.0,553.0,17.9,29,,,,,1990.0,7.0,198.0,-41.0,3555
1990-07-18,522.0,515.0,528.0,18.1,29,,,,,1990.0,7.0,199.0,-25.0,3555
1990-07-19,498.0,491.0,504.0,18.2,29,,,,,1990.0,7.0,200.0,-24.0,3555
1990-07-20,488.0,487.0,489.0,17.0,29,,,,,1990.0,7.0,201.0,-15.0,3555
1990-07-21,489.0,484.0,493.0,15.8,29,,,,,1990.0,7.0,202.0,4.0,3555
1990-07-22,500.0,500.0,500.0,14.4,29,,,,,1990.0,7.0,203.0,7.0,3555
1990-07-23,486.0,479.0,493.0,14.1,29,,,,,1990.0,7.0,204.0,-7.0,3555
1990-07-24,473.0,472.0,474.0,14.0,29,,,,,1990.0,7.0,205.0,-19.0,3555
1990-07-25,474.0,472.0,475.0,14.2,29,,,,,1990.0,7.0,206.0,1.0,3555
1990-07-26,509.0,505.0,512.0,15.3,29,,,,,1990.0,7.0,207.0,37.0,3555
1990-07-27,498.0,492.0,503.0,15.1,29,,,,,1990.0,7.0,208.0,-9.0,3555
1990-07-28,467.0,456.0,478.0,14.9,29,,,,,1990.0,7.0,209.0,-25.0,3555
1990-07-29,437.0,430.0,444.0,15.6,29,,,,,1990.0,7.0,210.0,-34.0,3555
1990-07-30,419.0,418.0,420.0,15.8,29,,,,,1990.0,7.0,211.0,-24.0,3555
1990-07-31,421.0,416.0,425.0,16.6,29,,,,,1990.0,7.0,212.0,5.0,3555
1990-08-01,429.0,428.0,429.0,16.8,29,,,,,1990.0,8.0,213.0,4.0,3555
1990-08-02,420.0,417.0,422.0,17.5,29,,,,,1990.0,8.0,214.0,-7.0,3555
1990-08-03,409.0,407.0,411.0,16.8,29,,,,,1990.0,8.0,215.0,-11.0,3555
1990-08-04,408.0,404.0,412.0,15.8,29,,,,,1990.0,8.0,216.0,1.0,3555
1990-08-05,450.0,436.0,463.0,13.9,29,,,,,1990.0,8.0,217.0,51.0,3555
1990-08-06,555.0,529.0,580.0,12.3,29,,,,,1990.0,8.0,218.0,117.0,3555
1990-08-07,648.0,641.0,654.0,11.9,29,,,,,1990.0,8.0,219.0,74.0,3555
1990-08-08,681.0,669.0,693.0,11.5,29,,,,,1990.0,8.0,220.0,39.0,3555
1990-08-09,768.0,745.0,790.0,12.1,29,,,,,1990.0,8.0,221.0,97.0,3555
1990-08-10,861.0,840.0,881.0,12.8,29,,,,,1990.0,8.0,222.0,91.0,3555
1990-08-11,893.0,892.0,894.0,12.8,29,,,,,1990.0,8.0,223.0,13.0,3555
1990-08-12,837.0,815.0,859.0,13.8,29,,,,,1990.0,8.0,224.0,-35.0,3555
1990-08-13,753.0,732.0,774.0,14.3,29,,,,,1990.0,8.0,225.0,-85.0,3555
1990-08-14,681.0,655.0,706.0,14.5,29,,,,,1990.0,8.0,226.0,-68.0,3555
1990-08-15,618.0,608.0,628.0,14.6,29,,,,,1990.0,8.0,227.0,-78.0,3555
1990-08-16,582.0,570.0,593.0,14.1,29,,,,,1990.0,8.0,228.0,-35.0,3555
1990-08-17,553.0,545.0,560.0,14.2,29,,,,,1990.0,8.0,229.0,-33.0,3555
1990-08-18,536.0,535.0,537.0,14.0,29,,,,,1990.0,8.0,230.0,-23.0,3555
1990-08-19,528.0,525.0,530.0,13.9,29,,,,,1990.0,8.0,231.0,-7.0,3555
1990-08-20,519.0,517.0,520.0,13.8,29,,,,,1990.0,8.0,232.0,-10.0,3555
1990-08-21,508.0,505.0,511.0,13.6,29,,,,,1990.0,8.0,233.0,-9.0,3555
1990-08-22,500.0,499.0,501.0,13.8,29,,,,,1990.0,8.0,234.0,-10.0,3555
1990-08-23,503.0,501.0,505.0,13.6,29,,,,,1990.0,8.0,235.0,4.0,3555
1990-08-24,510.0,506.0,513.0,13.4,29,,,,,1990.0,8.0,236.0,8.0,3555
1990-08-25,540.0,532.0,547.0,13.9,29,,,,,1990.0,8.0,237.0,34.0,3555
1990-08-26,563.0,560.0,565.0,13.9,29,,,,,1990.0,8.0,238.0,18.0,3555
1990-08-27,552.0,549.0,555.0,14.0,29,,,,,1990.0,8.0,239.0,-10.0,3555
1990-08-28,530.0,529.0,531.0,14.0,29,,,,,1990.0,8.0,240.0,-24.0,3555
1990-08-29,525.0,522.0,528.0,14.1,29,,,,,1990.0,8.0,241.0,-3.0,3555
1990-08-30,512.0,505.0,518.0,13.6,29,,,,,1990.0,8.0,242.0,-10.0,3555
1990-08-31,527.0,513.0,541.0,12.9,29,,,,,1990.0,8.0,243.0,23.0,3555
1990-09-01,556.0,554.0,558.0,12.3,29,,,,,1990.0,9.0,244.0,17.0,3555
1990-09-02,573.0,563.0,583.0,12.1,29,,,,,1990.0,9.0,245.0,25.0,3555
1990-09-03,624.0,610.0,638.0,11.8,29,,,,,1990.0,9.0,246.0,55.0,3555
1990-09-04,640.0,637.0,643.0,11.1,29,,,,,1990.0,9.0,247.0,5.0,3555
1990-09-05,611.0,601.0,621.0,10.5,29,,,,,1990.0,9.0,248.0,-22.0,3555
1990-09-06,583.0,575.0,590.0,10.7,29,,,,,1990.0,9.0,249.0,-31.0,3555
1990-09-07,556.0,554.0,557.0,10.5,29,,,,,1990.0,9.0,250.0,-33.0,3555
1990-09-08,553.0,551.0,554.0,10.0,29,,,,,1990.0,9.0,251.0,-3.0,3555
1990-09-09,557.0,556.0,558.0,9.3,29,,,,,1990.0,9.0,252.0,4.0,3555
1990-09-10,561.0,560.0,561.0,8.7,29,,,,,1990.0,9.0,253.0,3.0,3555
1990-09-11,585.0,583.0,586.0,8.2,29,,,,,1990.0,9.0,254.0,25.0,3555
1990-09-12,593.0,588.0,597.0,7.6,29,,,,,1990.0,9.0,255.0,11.0,3555
1990-09-13,592.0,589.0,595.0,6.6,29,,,,,1990.0,9.0,256.0,-2.0,3555
1990-09-14,568.0,560.0,576.0,6.5,29,,,,,1990.0,9.0,257.0,-19.0,3555
1990-09-15,541.0,536.0,546.0,6.9,29,,,,,1990.0,9.0,258.0,-30.0,3555
1990-09-16,521.0,521.0,521.0,6.9,29,,,,,1990.0,9.0,259.0,-25.0,3555
1990-09-17,507.0,503.0,511.0,7.1,29,,,,,1990.0,9.0,260.0,-10.0,3555
1990-09-18,473.0,470.0,475.0,7.0,29,,,,,1990.0,9.0,261.0,-36.0,3555
1990-09-19,459.0,455.0,462.0,6.8,29,,,,,1990.0,9.0,262.0,-13.0,3555
1990-09-20,448.0,446.0,450.0,7.2,29,,,,,1990.0,9.0,263.0,-12.0,3555
1990-09-21,452.0,449.0,454.0,7.3,29,,,,,1990.0,9.0,264.0,4.0,3555
1990-09-22,444.0,442.0,445.0,6.9,29,,,,,1990.0,9.0,265.0,-9.0,3555
1990-09-23,445.0,443.0,446.0,6.7,29,,,,,1990.0,9.0,266.0,1.0,3555
1990-09-24,440.0,439.0,440.0,6.5,29,,,,,1990.0,9.0,267.0,-6.0,3555
1990-09-25,440.0,436.0,444.0,6.0,29,,,,,1990.0,9.0,268.0,4.0,3555
1990-09-26,449.0,441.0,457.0,5.9,29,,,,,1990.0,9.0,269.0,13.0,3555
1990-09-27,472.0,465.0,478.0,5.8,29,,,,,1990.0,9.0,270.0,21.0,3555
1990-09-28,471.0,469.0,472.0,5.7,29,,,,,1990.0,9.0,271.0,-6.0,3555
1990-09-29,470.0,468.0,471.0,6.0,29,,,,,1990.0,9.0,272.0,-1.0,3555
1990-09-30,464.0,462.0,466.0,5.3,29,,,,,1990.0,9.0,273.0,-5.0,3555
1990-10-01,455.0,453.0,457.0,5.2,29,,,,,1990.0,10.0,274.0,-9.0,3555
1990-10-02,448.0,448.0,448.0,5.4,29,,,,,1990.0,10.0,275.0,-9.0,3555
1990-10-03,447.0,446.0,447.0,4.9,29,,,,,1990.0,10.0,276.0,-1.0,3555
1990-10-04,447.0,446.0,447.0,4.1,29,,,,,1990.0,10.0,277.0,0.0,3555
1990-10-05,450.0,447.0,452.0,3.7,29,,,,,1990.0,10.0,278.0,5.0,3555
1990-10-06,459.0,458.0,460.0,3.1,29,,,,,1990.0,10.0,279.0,8.0,3555
1990-10-07,459.0,456.0,461.0,2.5,29,,,,,1990.0,10.0,280.0,1.0,3555
1990-10-08,447.0,444.0,450.0,1.9,29,,,,,1990.0,10.0,281.0,-11.0,3555
1990-10-09,438.0,435.0,440.0,2.2,29,,,,,1990.0,10.0,282.0,-10.0,3555
1990-10-10,428.0,425.0,431.0,2.4,29,,,,,1990.0,10.0,283.0,-9.0,3555
1990-10-11,419.0,419.0,419.0,2.5,29,,,,,1990.0,10.0,284.0,-12.0,3555
1990-10-12,415.0,414.0,416.0,3.1,29,,,,,1990.0,10.0,285.0,-3.0,3555
1990-10-13,404.0,402.0,405.0,3.5,29,,,,,1990.0,10.0,286.0,-11.0,3555
1990-10-14,398.0,397.0,398.0,3.8,29,,,,,1990.0,10.0,287.0,-7.0,3555
1990-10-15,392.0,390.0,394.0,3.5,29,,,,,1990.0,10.0,288.0,-4.0,3555
1990-10-16,386.0,384.0,387.0,3.2,29,,,,,1990.0,10.0,289.0,-7.0,3555
1990-10-17,379.0,377.0,380.0,2.6,29,,,,,1990.0,10.0,290.0,-7.0,3555
1990-10-18,375.0,374.0,375.0,2.9,29,,,,,1990.0,10.0,291.0,-5.0,3555
1990-10-19,363.0,358.0,368.0,2.0,29,,,,,1990.0,10.0,292.0,-7.0,3555
1990-10-20,345.0,344.0,346.0,1.5,29,,,,,1990.0,10.0,293.0,-22.0,3555
1990-10-21,341.0,339.0,342.0,1.2,29,,,,,1990.0,10.0,294.0,-4.0,3555
1990-10-22,336.0,335.0,337.0,1.0,29,,,,,1990.0,10.0,295.0,-5.0,3555
1990-10-23,334.0,333.0,335.0,1.1,29,,,,,1990.0,10.0,296.0,-2.0,3555
1990-10-24,329.0,328.0,329.0,0.7,5,,,,,1990.0,10.0,297.0,-6.0,3555
1990-10-25,323.0,321.0,324.0,0.0,"5, 2",,,,,1990.0,10.0,298.0,-5.0,3555
1990-10-26,316.0,315.0,317.0,0.4,"5, 2",,,,,1990.0,10.0,299.0,-7.0,3555
1990-10-27,309.0,308.0,309.0,0.2,"5, 2",,,,,1990.0,10.0,300.0,-8.0,3555
1990-10-28,311.0,307.0,314.0,0.1,"5, 2",,,,,1990.0,10.0,301.0,5.0,3555
1990-10-29,306.0,304.0,307.0,0.2,"5, 2",,,,,1990.0,10.0,302.0,-7.0,3555
1990-10-30,293.0,290.0,295.0,0.1,"5, 2",,,,,1990.0,10.0,303.0,-12.0,3555
1990-10-31,284.0,280.0,287.0,0.0,"5, 2",,,,,1990.0,10.0,304.0,-8.0,3555
1990-11-01,264.0,261.0,267.0,0.0,"5, 2",,,,,1990.0,11.0,305.0,-20.0,3555
1990-11-02,256.0,255.0,257.0,0.0,"5, 2",,,,,1990.0,11.0,306.0,-10.0,3555
1990-11-03,250.0,245.0,254.0,0.0,"5, 2",,,,,1990.0,11.0,307.0,-3.0,3555
1990-11-04,227.0,226.0,227.0,0.0,"5, 2",,,,,1990.0,11.0,308.0,-27.0,3555
1990-11-05,229.0,221.0,236.0,0.0,"5,15, 2",,,,,1990.0,11.0,309.0,9.0,3555
1990-11-06,253.0,249.0,257.0,0.0,15,,,,,1990.0,11.0,310.0,21.0,3555
1990-11-07,261.0,256.0,266.0,0.0,15,,,,,1990.0,11.0,311.0,9.0,3555
1990-11-08,260.0,259.0,260.0,0.0,15,,,,,1990.0,11.0,312.0,-6.0,3555
1990-11-09,265.0,263.0,266.0,0.0,15,,,,,1990.0,11.0,313.0,6.0,3555
1990-11-10,271.0,270.0,271.0,0.0,15,,,,,1990.0,11.0,314.0,5.0,3555
1990-11-11,287.0,286.0,288.0,0.0,15,,,,,1990.0,11.0,315.0,17.0,3555
1990-11-12,301.0,297.0,305.0,0.0,15,,,,,1990.0,11.0,316.0,17.0,3555
1990-11-13,321.0,316.0,325.0,0.0,15,,,,,1990.0,11.0,317.0,20.0,3555
1990-11-14,341.0,338.0,343.0,0.0,15,,,,,1990.0,11.0,318.0,18.0,3555
1990-11-15,348.0,347.0,348.0,0.0,15,,,,,1990.0,11.0,319.0,5.0,3555
1990-11-16,346.0,346.0,346.0,0.0,15,,,,,1990.0,11.0,320.0,-2.0,3555
1990-11-17,346.0,345.0,346.0,0.0,15,,,,,1990.0,11.0,321.0,0.0,3555
1990-11-18,358.0,358.0,358.0,0.0,15,,,,,1990.0,11.0,322.0,12.0,3555
1990-11-19,358.0,358.0,358.0,0.0,15,,,,,1990.0,11.0,323.0,0.0,3555
1990-11-20,357.0,357.0,357.0,0.0,15,,,,,1990.0,11.0,324.0,-1.0,3555
1990-11-21,355.0,355.0,355.0,0.0,15,,,,,1990.0,11.0,325.0,-2.0,3555
1990-11-22,355.0,354.0,356.0,0.0,15,,,,,1990.0,11.0,326.0,1.0,3555
1990-11-23,360.0,359.0,361.0,0.0,"16,15",,,,,1990.0,11.0,327.0,5.0,3555
1990-11-24,366.0,365.0,366.0,0.0,"16,15",,,,,1990.0,11.0,328.0,5.0,3555
1990-11-25,369.0,369.0,369.0,0.0,"16,15",,,,,1990.0,11.0,329.0,3.0,3555
1990-11-26,370.0,370.0,370.0,0.0,"16,15",,,,,1990.0,11.0,330.0,1.0,3555
1990-11-27,371.0,370.0,371.0,0.0,"16,15",,,,,1990.0,11.0,331.0,1.0,3555
1990-11-28,371.0,371.0,371.0,0.0,"16,15",,,,,1990.0,11.0,332.0,0.0,3555
1990-11-29,372.0,372.0,372.0,0.0,"16,15",,,,,1990.0,11.0,333.0,1.0,3555
1990-11-30,370.0,370.0,370.0,0.0,"16,15",29.0,28.0,1.0,,1990.0,11.0,334.0,-2.0,3555
1990-12-01,370.0,370.0,370.0,,"47,15",,,,,1990.0,12.0,335.0,0.0,3555
1990-12-02,369.0,369.0,369.0,,"47,15",,,,,1990.0,12.0,336.0,-1.0,3555
1990-12-03,369.0,369.0,369.0,,"47,15",,,,,1990.0,12.0,337.0,0.0,3555
1990-12-04,369.0,369.0,369.0,,"47,15",,,,,1990.0,12.0,338.0,0.0,3555
1990-12-05,369.0,369.0,369.0,,"47,15",31.0,31.0,1.0,,1990.0,12.0,339.0,0.0,3555
1990-12-06,368.0,368.0,368.0,,"47,15",,,,,1990.0,12.0,340.0,-1.0,3555
1990-12-07,368.0,368.0,368.0,,"47,15",,,,,1990.0,12.0,341.0,0.0,3555
1990-12-08,366.0,366.0,366.0,,"47,15",,,,,1990.0,12.0,342.0,-2.0,3555
1990-12-09,365.0,365.0,365.0,,"47,15",,,,,1990.0,12.0,343.0,-1.0,3555
1990-12-10,365.0,365.0,365.0,,"47,15",31.0,33.0,1.0,,1990.0,12.0,344.0,0.0,3555
1990-12-11,364.0,364.0,364.0,,"47,15",,,,,1990.0,12.0,345.0,-1.0,3555
1990-12-12,364.0,364.0,364.0,,"47,15",,,,,1990.0,12.0,346.0,0.0,3555
1990-12-13,364.0,364.0,364.0,,"47,15",,,,,1990.0,12.0,347.0,0.0,3555
1990-12-14,364.0,364.0,364.0,,"47,15",,,,,1990.0,12.0,348.0,0.0,3555
1990-12-15,362.0,362.0,362.0,,"47,15",,,,,1990.0,12.0,349.0,-2.0,3555
1990-12-16,361.0,361.0,361.0,,"47,15",,,,,1990.0,12.0,350.0,-1.0,3555
1990-12-17,361.0,361.0,361.0,,"47,15",,,,,1990.0,12.0,351.0,0.0,3555
1990-12-18,361.0,361.0,361.0,,"47,15",,,,,1990.0,12.0,352.0,0.0,3555
1990-12-19,359.0,359.0,359.0,,"47,15",,,,,1990.0,12.0,353.0,-2.0,3555
1990-12-20,359.0,359.0,359.0,,"47,15",41.0,34.0,1.0,,1990.0,12.0,354.0,0.0,3555
1990-12-21,357.0,357.0,357.0,,"47,15",,,,,1990.0,12.0,355.0,-2.0,3555
1990-12-22,354.0,354.0,354.0,,"47,15",,,,,1990.0,12.0,356.0,-3.0,3555
1990-12-23,353.0,353.0,353.0,,"47,15",,,,,1990.0,12.0,357.0,-1.0,3555
1990-12-24,351.0,351.0,351.0,,"47,15",,,,,1990.0,12.0,358.0,-2.0,3555
1990-12-25,349.0,349.0,349.0,,"47,15",,,,,1990.0,12.0,359.0,-2.0,3555
1990-12-26,346.0,346.0,346.0,,46,,,,,1990.0,12.0,360.0,-3.0,3555
1990-12-27,344.0,344.0,344.0,,46,,,,,1990.0,12.0,361.0,-2.0,3555
1990-12-28,340.0,340.0,340.0,,46,,,,,1990.0,12.0,362.0,-4.0,3555
1990-12-29,338.0,338.0,338.0,,46,,,,,1990.0,12.0,363.0,-2.0,3555
1990-12-30,337.0,337.0,337.0,,46,,,,,1990.0,12.0,364.0,-1.0,3555
1990-12-31,334.0,334.0,334.0,,46,55.0,19.0,1.0,,1990.0,12.0,365.0,-3.0,3555
1991-01-01,330.0,330.0,330.0,,16,,,,,1991.0,1.0,1.0,-4.0,3555
1991-01-02,325.0,325.0,325.0,,16,,,,,1991.0,1.0,2.0,-5.0,3555
1991-01-03,322.0,322.0,322.0,,16,,,,,1991.0,1.0,3.0,-3.0,3555
1991-01-04,321.0,321.0,321.0,,16,,,,,1991.0,1.0,4.0,-1.0,3555
1991-01-05,319.0,319.0,319.0,,16,,,,,1991.0,1.0,5.0,-2.0,3555
1991-01-06,316.0,316.0,316.0,,16,,,,,1991.0,1.0,6.0,-3.0,3555
1991-01-07,313.0,313.0,313.0,,16,,,,,1991.0,1.0,7.0,-3.0,3555
1991-01-08,311.0,311.0,311.0,,16,,,,,1991.0,1.0,8.0,-2.0,3555
1991-01-09,310.0,310.0,310.0,,16,,,,,1991.0,1.0,9.0,-1.0,3555
1991-01-10,307.0,307.0,307.0,,16,59.0,22.0,1.0,,1991.0,1.0,10.0,-3.0,3555
1991-01-11,304.0,304.0,304.0,,16,,,,,1991.0,1.0,11.0,-3.0,3555
1991-01-12,302.0,302.0,302.0,,16,,,,,1991.0,1.0,12.0,-2.0,3555
1991-01-13,300.0,300.0,300.0,,16,,,,,1991.0,1.0,13.0,-2.0,3555
1991-01-14,297.0,297.0,297.0,,16,,,,,1991.0,1.0,14.0,-3.0,3555
1991-01-15,296.0,296.0,296.0,,16,,,,,1991.0,1.0,15.0,-1.0,3555
1991-01-16,295.0,295.0,295.0,,16,,,,,1991.0,1.0,16.0,-1.0,3555
1991-01-17,293.0,293.0,293.0,,16,,,,,1991.0,1.0,17.0,-2.0,3555
1991-01-18,292.0,292.0,292.0,,16,,,,,1991.0,1.0,18.0,-1.0,3555
1991-01-19,289.0,289.0,289.0,,16,,,,,1991.0,1.0,19.0,-3.0,3555
1991-01-20,286.0,286.0,286.0,,16,70.0,19.0,1.0,,1991.0,1.0,20.0,-3.0,3555
1991-01-21,287.0,287.0,287.0,,16,,,,,1991.0,1.0,21.0,1.0,3555
1991-01-22,291.0,291.0,291.0,,16,,,,,1991.0,1.0,22.0,4.0,3555
1991-01-23,291.0,291.0,291.0,,16,,,,,1991.0,1.0,23.0,0.0,3555
1991-01-24,290.0,290.0,290.0,,16,,,,,1991.0,1.0,24.0,-1.0,3555
1991-01-25,290.0,290.0,290.0,,16,,,,,1991.0,1.0,25.0,0.0,3555
1991-01-26,290.0,290.0,290.0,,16,,,,,1991.0,1.0,26.0,0.0,3555
1991-01-27,290.0,290.0,290.0,,16,,,,,1991.0,1.0,27.0,0.0,3555
1991-01-28,289.0,289.0,289.0,,16,,,,,1991.0,1.0,28.0,-1.0,3555
1991-01-29,289.0,289.0,289.0,,16,,,,,1991.0,1.0,29.0,0.0,3555
1991-01-30,287.0,287.0,287.0,,16,,,,,1991.0,1.0,30.0,-2.0,3555
1991-01-31,286.0,286.0,286.0,,16,71.0,25.0,1.0,,1991.0,1.0,31.0,-1.0,3555
1991-02-01,285.0,285.0,285.0,,16,,,,,1991.0,2.0,32.0,-1.0,3555
1991-02-02,284.0,284.0,284.0,,16,,,,,1991.0,2.0,33.0,-1.0,3555
1991-02-03,283.0,283.0,283.0,,16,,,,,1991.0,2.0,34.0,-1.0,3555
1991-02-04,281.0,281.0,281.0,,16,,,,,1991.0,2.0,35.0,-2.0,3555
1991-02-05,280.0,280.0,280.0,,16,,,,,1991.0,2.0,36.0,-1.0,3555
1991-02-06,279.0,279.0,279.0,,16,,,,,1991.0,2.0,37.0,-1.0,3555
1991-02-07,278.0,278.0,278.0,,16,,,,,1991.0,2.0,38.0,-1.0,3555
1991-02-08,277.0,277.0,277.0,,16,,,,,1991.0,2.0,39.0,-1.0,3555
1991-02-09,275.0,275.0,275.0,,16,,,,,1991.0,2.0,40.0,-2.0,3555
1991-02-10,273.0,273.0,273.0,,16,75.0,23.0,1.0,,1991.0,2.0,41.0,-2.0,3555
1991-02-11,271.0,271.0,271.0,,16,,,,,1991.0,2.0,42.0,-2.0,3555
1991-02-12,270.0,270.0,270.0,,16,,,,,1991.0,2.0,43.0,-1.0,3555
1991-02-13,269.0,269.0,269.0,,16,,,,,1991.0,2.0,44.0,-1.0,3555
1991-02-14,269.0,269.0,269.0,,16,,,,,1991.0,2.0,45.0,0.0,3555
1991-02-15,270.0,270.0,270.0,,16,,,,,1991.0,2.0,46.0,1.0,3555
1991-02-16,270.0,270.0,270.0,,16,,,,,1991.0,2.0,47.0,0.0,3555
1991-02-17,269.0,269.0,269.0,,16,,,,,1991.0,2.0,48.0,-1.0,3555
1991-02-18,269.0,269.0,269.0,,16,,,,,1991.0,2.0,49.0,0.0,3555
1991-02-19,268.0,268.0,268.0,,16,,,,,1991.0,2.0,50.0,-1.0,3555
1991-02-20,267.0,267.0,267.0,,16,82.0,26.0,1.0,,1991.0,2.0,51.0,-1.0,3555
1991-02-21,266.0,266.0,266.0,,16,,,,,1991.0,2.0,52.0,-1.0,3555
1991-02-22,266.0,266.0,266.0,,16,,,,,1991.0,2.0,53.0,0.0,3555
1991-02-23,265.0,265.0,265.0,,16,,,,,1991.0,2.0,54.0,-1.0,3555
1991-02-24,264.0,264.0,264.0,,16,,,,,1991.0,2.0,55.0,-1.0,3555
1991-02-25,264.0,264.0,264.0,,16,,,,,1991.0,2.0,56.0,0.0,3555
1991-02-26,263.0,263.0,263.0,,16,,,,,1991.0,2.0,57.0,-1.0,3555
1991-02-27,262.0,262.0,262.0,,16,,,,,1991.0,2.0,58.0,-1.0,3555
1991-02-28,261.0,261.0,261.0,,16,80.0,29.0,1.0,,1991.0,2.0,59.0,-1.0,3555
1991-03-01,260.0,260.0,260.0,,16,,,,,1991.0,3.0,60.0,-1.0,3555
1991-03-02,260.0,260.0,260.0,,16,,,,,1991.0,3.0,61.0,0.0,3555
1991-03-03,261.0,261.0,261.0,,16,,,,,1991.0,3.0,62.0,1.0,3555
1991-03-04,263.0,263.0,263.0,,16,,,,,1991.0,3.0,63.0,2.0,3555
1991-03-05,263.0,263.0,263.0,,16,,,,,1991.0,3.0,64.0,0.0,3555
1991-03-06,261.0,261.0,261.0,,16,,,,,1991.0,3.0,65.0,-2.0,3555
1991-03-07,260.0,260.0,260.0,,16,,,,,1991.0,3.0,66.0,-1.0,3555
1991-03-08,260.0,260.0,260.0,,16,,,,,1991.0,3.0,67.0,0.0,3555
1991-03-09,260.0,260.0,260.0,,16,,,,,1991.0,3.0,68.0,0.0,3555
1991-03-10,261.0,261.0,261.0,,16,83.0,31.0,1.0,,1991.0,3.0,69.0,1.0,3555
1991-03-11,261.0,261.0,261.0,,16,,,,,1991.0,3.0,70.0,0.0,3555
1991-03-12,259.0,259.0,259.0,,16,,,,,1991.0,3.0,71.0,-2.0,3555
