year,station_id,month,day,date,delta_stage_max,discharge,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place
2001,3035,6,152,2001-06-01,-45.0,,725.0,711.0,739.0,11.7,29,,,
2004,3035,5,147,2004-05-26,11.0,,736.0,735.0,737.0,4.55,8,,,
2004,3035,5,148,2004-05-27,-2.0,,732.0,729.0,735.0,4.4,"8,29",,,
2004,3035,5,149,2004-05-28,-11.0,,723.0,722.0,724.0,5.15,29,,,
2004,3035,5,150,2004-05-29,-1.0,,720.0,716.0,723.0,5.8,29,,,
2004,3035,5,151,2004-05-30,-20.0,,694.0,684.0,703.0,6.3,29,,,
2004,3035,5,152,2004-05-31,-37.0,,657.0,647.0,666.0,7.05,29,,,
2004,3035,6,153,2004-06-01,-32.0,,627.0,620.0,634.0,7.8,29,,,
2012,3035,5,147,2012-05-26,-8.0,,611.0,606.0,616.0,6.2,29,,,
2012,3035,5,148,2012-05-27,16.0,,626.0,620.0,632.0,7.6,29,,,
2012,3035,5,149,2012-05-28,37.0,,660.0,651.0,669.0,7.5,29,,,
2012,3035,5,150,2012-05-29,33.0,,694.0,685.0,702.0,7.4,29,,,
2012,3035,5,151,2012-05-30,26.0,,722.0,716.0,728.0,8.1,29,,,
2012,3035,5,152,2012-05-31,20.0,,745.0,742.0,748.0,8.8,29,,,
2012,3035,6,153,2012-06-01,0.0,,748.0,747.0,748.0,9.5,29,,,
1993,3036,5,146,1993-05-26,-314.0,18500.0,805.0,717.0,892.0,3.7,8,,,
1993,3036,5,147,1993-05-27,-274.0,15100.0,591.0,563.0,618.0,4.6,29,,,
1993,3036,5,148,1993-05-28,-55.0,14000.0,556.0,549.0,563.0,5.6,29,,,
1993,3036,5,149,1993-05-29,53.0,15600.0,605.0,593.0,616.0,6.0,29,,,
1993,3036,5,150,1993-05-30,81.0,17900.0,670.0,643.0,697.0,7.8,29,,,
1993,3036,5,151,1993-05-31,17.0,19400.0,711.0,707.0,714.0,7.7,29,,,
1993,3036,6,152,1993-06-01,8.0,19700.0,721.0,719.0,722.0,8.0,29,,,
1997,3036,5,146,1997-05-26,10.0,30800.0,973.0,971.0,975.0,9.3,27,,,
1997,3036,5,147,1997-05-27,3.0,30900.0,974.0,970.0,978.0,9.5,27,,,
1997,3036,5,148,1997-05-28,-14.0,30200.0,961.0,958.0,964.0,10.0,27,,,
1997,3036,5,149,1997-05-29,-4.0,30100.0,959.0,958.0,960.0,10.0,27,,,
1997,3036,5,150,1997-05-30,-4.0,29800.0,953.0,950.0,956.0,8.8,27,,,
1997,3036,5,151,1997-05-31,-18.0,28900.0,934.0,930.0,938.0,9.0,27,,,
1997,3036,6,152,1997-06-01,-18.0,28000.0,913.0,905.0,920.0,9.3,29,,,
2001,3036,5,146,2001-05-26,-60.0,28800.0,931.0,926.0,936.0,4.5,29,,,
2001,3036,5,147,2001-05-27,-20.0,27800.0,910.0,903.0,916.0,6.5,29,,,
2001,3036,5,148,2001-05-28,-16.0,27300.0,899.0,897.0,900.0,7.2,29,,,
2001,3036,5,149,2001-05-29,38.0,29000.0,935.0,932.0,938.0,7.6,29,,,
2001,3036,5,150,2001-05-30,9.0,29500.0,947.0,947.0,947.0,8.2,29,,,
2001,3036,5,151,2001-05-31,-15.0,28700.0,929.0,925.0,932.0,8.6,29,,,
2001,3036,6,152,2001-06-01,-12.0,28000.0,915.0,910.0,920.0,8.6,29,,,
2004,3036,5,147,2004-05-26,10.0,26000.0,907.0,905.0,908.0,4.55,8,,,
2004,3036,5,148,2004-05-27,-6.0,26700.0,898.0,893.0,902.0,4.25,8,,,
2004,3036,5,149,2004-05-28,-18.0,26600.0,884.0,884.0,884.0,4.6,29,,,
2004,3036,5,150,2004-05-29,0.0,26400.0,880.0,876.0,884.0,5.3,29,,,
2004,3036,5,151,2004-05-30,-17.0,25300.0,855.0,843.0,867.0,5.75,29,,,
2004,3036,5,152,2004-05-31,-48.0,23400.0,811.0,802.0,819.0,6.85,29,,,
2004,3036,6,153,2004-06-01,-22.0,22500.0,791.0,784.0,797.0,6.35,29,,,
2012,3036,5,147,2012-05-26,2.0,22100.0,781.0,777.0,784.0,7.0,29,,,
2012,3036,5,148,2012-05-27,15.0,22800.0,797.0,794.0,799.0,7.7,29,,,
2012,3036,5,149,2012-05-28,51.0,24600.0,837.0,823.0,850.0,7.5,29,,,
2012,3036,5,150,2012-05-29,16.0,25700.0,863.0,860.0,866.0,7.5,29,,,
2012,3036,5,151,2012-05-30,20.0,26700.0,885.0,884.0,886.0,7.8,29,,,
2012,3036,5,152,2012-05-31,26.0,27800.0,909.0,905.0,912.0,8.5,29,,,
2012,3036,6,153,2012-06-01,13.0,28400.0,922.0,918.0,925.0,8.7,29,,,
1993,3037,5,146,1993-05-26,-8.0,,750.0,633.0,835.0,0.8,9,,,
1993,3037,5,147,1993-05-27,-250.0,,521.0,457.0,585.0,1.0,8,,,
1993,3037,5,148,1993-05-28,-188.0,,383.0,368.0,397.0,1.2,29,,,
1993,3037,5,149,1993-05-29,-20.0,,370.0,363.0,377.0,1.1,29,,,
1993,3037,5,150,1993-05-30,61.0,,421.0,403.0,438.0,1.8,29,,,
1993,3037,5,151,1993-05-31,36.0,,468.0,462.0,474.0,3.4,29,,,
1993,3037,6,152,1993-06-01,14.0,,485.0,482.0,488.0,5.4,29,,,
1997,3037,5,146,1997-05-26,9.0,,637.0,633.0,641.0,7.5,29,,,
1997,3037,5,147,1997-05-27,8.0,,649.0,648.0,649.0,8.6,29,,,
1997,3037,5,148,1997-05-28,-3.0,,644.0,641.0,646.0,10.9,29,,,
1997,3037,5,149,1997-05-29,-11.0,,635.0,635.0,635.0,10.3,29,,,
1997,3037,5,150,1997-05-30,-11.0,,624.0,624.0,624.0,9.6,29,,,
1997,3037,5,151,1997-05-31,-10.0,,614.0,614.0,614.0,9.6,29,,,
1997,3037,6,152,1997-06-01,-7.0,,604.0,601.0,607.0,10.3,29,,,
2001,3037,5,146,2001-05-26,-22.0,,650.0,635.0,664.0,5.8,29,,,
2001,3037,5,147,2001-05-27,-45.0,,613.0,607.0,619.0,6.65,29,,,
2001,3037,5,148,2001-05-28,-22.0,,596.0,594.0,597.0,7.3,29,,,
2001,3037,5,149,2001-05-29,16.0,,606.0,599.0,613.0,7.75,29,,,
2001,3037,5,150,2001-05-30,36.0,,647.0,644.0,649.0,8.25,29,,,
2001,3037,5,151,2001-05-31,-3.0,,634.0,621.0,646.0,8.8,29,,,
2001,3037,6,152,2001-06-01,-42.0,,593.0,582.0,604.0,10.1,29,,,
2004,3037,5,147,2004-05-26,11.0,,667.0,665.0,669.0,1.8,8,,,
2004,3037,5,148,2004-05-27,-1.0,,664.0,659.0,668.0,3.6,8,,,
2004,3037,5,149,2004-05-28,-17.0,,649.0,646.0,651.0,4.65,29,,,
2004,3037,5,150,2004-05-29,-6.0,,644.0,643.0,645.0,5.25,29,,,
2004,3037,5,151,2004-05-30,-9.0,,632.0,627.0,636.0,5.85,29,,,
2004,3037,5,152,2004-05-31,-30.0,,598.0,589.0,606.0,6.7,29,,,
2004,3037,6,153,2004-06-01,-36.0,,562.0,554.0,570.0,7.2,29,,,
2012,3037,5,147,2012-05-26,-17.0,,550.0,549.0,550.0,8.4,29,,,
2012,3037,5,148,2012-05-27,8.0,,556.0,553.0,558.0,9.1,29,,,
2012,3037,5,149,2012-05-28,27.0,,579.0,573.0,585.0,8.5,29,,,
2012,3037,5,150,2012-05-29,33.0,,611.0,604.0,618.0,8.2,29,,,
2012,3037,5,151,2012-05-30,21.0,,634.0,629.0,639.0,8.9,29,,,
2012,3037,5,152,2012-05-31,19.0,,654.0,649.0,658.0,10.0,29,,,
2012,3037,6,153,2012-06-01,13.0,,669.0,667.0,671.0,10.3,29,,,
1993,3038,5,146,1993-05-26,80.0,,982.0,890.0,1033.0,0.3,9,,,
1993,3038,5,147,1993-05-27,-187.0,,798.0,750.0,846.0,0.5,8,,,
1993,3038,5,148,1993-05-28,-170.0,,655.0,634.0,676.0,0.8,8,,,
1993,3038,5,149,1993-05-29,-71.0,,586.0,566.0,605.0,1.1,29,,,
1993,3038,5,150,1993-05-30,-67.0,,530.0,521.0,538.0,2.6,29,,,
1993,3038,5,151,1993-05-31,124.0,,654.0,646.0,662.0,3.7,29,,,
1993,3038,6,152,1993-06-01,43.0,,702.0,698.0,705.0,3.7,29,,,
1997,3038,5,146,1997-05-26,-13.0,,812.0,811.0,812.0,9.5,29,,,
1997,3038,5,147,1997-05-27,26.0,,835.0,832.0,838.0,10.5,29,,,
1997,3038,5,148,1997-05-28,-5.0,,832.0,830.0,833.0,11.5,29,,,
1997,3038,5,149,1997-05-29,-9.0,,822.0,820.0,824.0,11.7,29,,,
1997,3038,5,150,1997-05-30,-9.0,,814.0,813.0,815.0,11.0,29,,,
1997,3038,5,151,1997-05-31,-5.0,,809.0,807.0,810.0,9.8,29,,,
1997,3038,6,152,1997-06-01,-6.0,,802.0,800.0,804.0,10.0,29,,,
2001,3038,5,146,2001-05-26,-41.0,,955.0,947.0,962.0,2.1,29,,,
2001,3038,5,147,2001-05-27,-31.0,,925.0,918.0,931.0,3.35,29,,,
2001,3038,5,148,2001-05-28,-33.0,,892.0,885.0,898.0,4.0,29,,,
2001,3038,5,149,2001-05-29,-24.0,,874.0,874.0,874.0,4.55,29,,,
2001,3038,5,150,2001-05-30,34.0,,905.0,901.0,908.0,5.0,29,,,
2001,3038,5,151,2001-05-31,12.0,,918.0,915.0,920.0,5.55,29,,,
2001,3038,6,152,2001-06-01,-10.0,,907.0,903.0,910.0,6.7,29,,,
2004,3038,5,147,2004-05-26,3.0,,904.0,903.0,904.0,0.85,8,,,
2004,3038,5,148,2004-05-27,0.0,,902.0,900.0,904.0,1.6,8,,,
2004,3038,5,149,2004-05-28,-18.0,,883.0,880.0,886.0,3.05,"8,29",,,
2004,3038,5,150,2004-05-29,-13.0,,872.0,871.0,873.0,4.5,29,,,
2004,3038,5,151,2004-05-30,-3.0,,869.0,867.0,870.0,5.6,29,,,
2004,3038,5,152,2004-05-31,-10.0,,860.0,860.0,860.0,6.35,29,,,
2004,3038,6,153,2004-06-01,-26.0,,820.0,805.0,834.0,7.35,29,,,
2012,3038,5,147,2012-05-26,-54.0,,777.0,770.0,784.0,9.5,29,,,
2012,3038,5,148,2012-05-27,-19.0,,764.0,763.0,765.0,9.4,29,,,
2012,3038,5,149,2012-05-28,14.0,,775.0,770.0,779.0,9.8,29,,,
2012,3038,5,150,2012-05-29,23.0,,795.0,787.0,802.0,8.7,29,,,
2012,3038,5,151,2012-05-30,37.0,,831.0,823.0,839.0,9.8,29,,,
2012,3038,5,152,2012-05-31,22.0,,852.0,843.0,861.0,10.8,29,,,
2012,3038,6,153,2012-06-01,31.0,,889.0,885.0,892.0,11.8,29,,,
1993,3041,5,146,1993-05-26,45.0,,462.0,438.0,486.0,1.9,8,,,
1993,3041,5,147,1993-05-27,169.0,,639.0,623.0,655.0,0.4,9,,,
1993,3041,5,148,1993-05-28,14.0,,667.0,667.0,669.0,0.7,9,,,
1993,3041,5,149,1993-05-29,-26.0,,629.0,614.0,643.0,1.2,9,,,
1993,3041,5,150,1993-05-30,-58.0,,571.0,556.0,585.0,2.8,8,,,
1993,3041,5,151,1993-05-31,-55.0,,520.0,510.0,530.0,4.4,29,,,
1993,3041,6,152,1993-06-01,-23.0,,505.0,503.0,507.0,5.5,29,,,
1997,3041,5,146,1997-05-26,-5.0,,644.0,642.0,646.0,5.8,29,,,
1997,3041,5,147,1997-05-27,0.0,,646.0,646.0,646.0,6.7,29,,,
1997,3041,5,148,1997-05-28,4.0,,649.0,648.0,650.0,7.5,29,,,
1997,3041,5,149,1997-05-29,4.0,,653.0,652.0,654.0,8.0,29,,,
1997,3041,5,150,1997-05-30,-1.0,,650.0,647.0,653.0,8.0,29,,,
1997,3041,5,151,1997-05-31,-3.0,,649.0,648.0,650.0,8.3,29,,,
1997,3041,6,152,1997-06-01,-5.0,,644.0,642.0,645.0,8.0,29,,,
2001,3041,5,146,2001-05-26,-78.0,,777.0,765.0,788.0,2.05,8,,,
2001,3041,5,147,2001-05-27,-51.0,,734.0,731.0,737.0,2.65,"8,29",,,
2001,3041,5,148,2001-05-28,-11.0,,718.0,710.0,726.0,2.2,"8,29",,,
2001,3041,5,149,2001-05-29,-37.0,,682.0,675.0,689.0,4.9,29,,,
2001,3041,5,150,2001-05-30,-23.0,,665.0,663.0,666.0,6.25,29,,,
2001,3041,5,151,2001-05-31,-2.0,,663.0,661.0,664.0,7.85,29,,,
2001,3041,6,152,2001-06-01,7.0,,670.0,669.0,671.0,7.75,29,,,
2004,3041,5,147,2004-05-26,-28.0,,688.0,687.0,689.0,0.95,8,,,
2004,3041,5,148,2004-05-27,1.0,,689.0,688.0,690.0,1.6,8,,,
2004,3041,5,149,2004-05-28,-11.0,,679.0,679.0,679.0,1.85,8,,,
2004,3041,5,150,2004-05-29,7.0,,683.0,680.0,686.0,2.3,8,,,
2004,3041,5,151,2004-05-30,-15.0,,668.0,664.0,671.0,4.45,8,,,
2004,3041,5,152,2004-05-31,-16.0,,650.0,644.0,655.0,5.75,29,,,
2004,3041,6,153,2004-06-01,-21.0,,631.0,627.0,634.0,5.95,29,,,
2012,3041,5,147,2012-05-26,-54.0,,644.0,630.0,657.0,4.2,"8,29",,,
2012,3041,5,148,2012-05-27,-53.0,,601.0,598.0,604.0,6.2,29,,,
2012,3041,5,149,2012-05-28,-12.0,,587.0,582.0,592.0,5.1,29,,,
2012,3041,5,150,2012-05-29,-15.0,,575.0,572.0,577.0,6.5,29,,,
2012,3041,5,151,2012-05-30,13.0,,585.0,579.0,590.0,8.7,29,,,
2012,3041,5,152,2012-05-31,16.0,,602.0,597.0,606.0,10.2,29,,,
2012,3041,6,153,2012-06-01,16.0,,618.0,614.0,622.0,10.8,29,,,
1993,3042,5,146,1993-05-26,-16.0,13900.0,507.0,503.0,511.0,3.3,"11, 8",,,
1993,3042,5,147,1993-05-27,214.0,22300.0,669.0,566.0,725.0,3.6,9,,,
1993,3042,5,148,1993-05-28,25.0,27800.0,742.0,735.0,750.0,3.9,9,,,
1993,3042,5,149,1993-05-29,-18.0,27500.0,725.0,717.0,732.0,4.2,9,,,
1993,3042,5,150,1993-05-30,-30.0,25500.0,685.0,668.0,702.0,4.6,8,,,
1993,3042,5,151,1993-05-31,-59.0,21900.0,627.0,611.0,643.0,4.9,"8,29",,,
1993,3042,6,152,1993-06-01,-57.0,19100.0,569.0,552.0,586.0,4.9,29,,,
1997,3042,5,146,1997-05-26,8.0,28800.0,730.0,730.0,730.0,5.2,29,,,
1997,3042,5,147,1997-05-27,-1.0,28700.0,729.0,729.0,729.0,6.1,29,,,
1997,3042,5,148,1997-05-28,-8.0,28200.0,721.0,721.0,721.0,7.7,29,,,
1997,3042,5,149,1997-05-29,4.0,28400.0,725.0,725.0,725.0,9.7,29,,,
1997,3042,5,150,1997-05-30,4.0,28700.0,729.0,729.0,729.0,7.9,29,,,
1997,3042,5,151,1997-05-31,0.0,28700.0,729.0,729.0,729.0,7.8,29,,,
1997,3042,6,152,1997-06-01,-3.0,28400.0,724.0,721.0,726.0,7.9,29,,,
2001,3042,5,146,2001-05-26,-51.0,39000.0,893.0,879.0,906.0,4.4,8,,,
2001,3042,5,147,2001-05-27,-50.0,36400.0,846.0,836.0,856.0,4.55,8,,,
2001,3042,5,148,2001-05-28,-30.0,35600.0,822.0,817.0,826.0,4.75,29,,,
2001,3042,5,149,2001-05-29,-24.0,33300.0,793.0,784.0,802.0,4.9,29,,,
2001,3042,5,150,2001-05-30,-32.0,31300.0,766.0,762.0,770.0,5.95,29,,,
2001,3042,5,151,2001-05-31,-12.0,30700.0,758.0,758.0,758.0,7.1,29,,,
2001,3042,6,152,2001-06-01,2.0,30800.0,759.0,758.0,760.0,8.35,29,,,
2004,3042,5,147,2004-05-26,-7.0,25000.0,788.0,786.0,792.0,0.9,8,,,
2004,3042,5,148,2004-05-27,-6.0,27800.0,785.0,783.0,786.0,1.55,8,,,
2004,3042,5,149,2004-05-28,-4.0,30300.0,778.0,774.0,782.0,2.05,8,,,
2004,3042,5,150,2004-05-29,-9.0,31500.0,773.0,772.0,773.0,3.5,"8,29",,,
2004,3042,5,151,2004-05-30,-6.0,31200.0,764.0,761.0,767.0,4.35,29,,,
2004,3042,5,152,2004-05-31,-15.0,29900.0,746.0,740.0,752.0,5.3,29,,,
2004,3042,6,153,2004-06-01,-21.0,28400.0,725.0,718.0,731.0,6.1,29,,,
2012,3042,5,147,2012-05-26,-43.0,30900.0,761.0,750.0,771.0,5.0,29,,,
2012,3042,5,148,2012-05-27,-42.0,28100.0,720.0,710.0,729.0,6.3,29,,,
2012,3042,5,149,2012-05-28,-31.0,26000.0,688.0,677.0,698.0,6.3,29,,,
2012,3042,5,150,2012-05-29,-29.0,24600.0,666.0,663.0,669.0,6.4,29,,,
2012,3042,5,151,2012-05-30,-2.0,24600.0,665.0,663.0,667.0,7.2,29,,,
2012,3042,5,152,2012-05-31,11.0,25200.0,675.0,672.0,678.0,8.0,29,,,
2012,3042,6,153,2012-06-01,27.0,26800.0,700.0,695.0,705.0,9.2,29,,,
1993,3045,5,146,1993-05-26,5.0,,333.0,314.0,352.0,1.5,"11, 8",,,
1993,3045,5,147,1993-05-27,96.0,,391.0,328.0,448.0,2.1,9,,,
1993,3045,5,148,1993-05-28,42.0,,475.0,459.0,490.0,1.8,9,,,
1993,3045,5,149,1993-05-29,0.0,,483.0,476.0,490.0,1.9,9,,,
1993,3045,5,150,1993-05-30,-25.0,,451.0,436.0,465.0,1.2,8,,,
1993,3045,5,151,1993-05-31,-55.0,,398.0,386.0,410.0,1.9,8,,,
1993,3045,6,152,1993-06-01,-49.0,,356.0,351.0,361.0,3.2,29,,,
1997,3045,5,146,1997-05-26,-43.0,,466.0,465.0,466.0,5.4,29,,,
1997,3045,5,147,1997-05-27,0.0,,465.0,464.0,466.0,5.4,29,,,
1997,3045,5,148,1997-05-28,-4.0,,462.0,462.0,462.0,5.6,29,,,
1997,3045,5,149,1997-05-29,-1.0,,461.0,461.0,461.0,6.9,29,,,
1997,3045,5,150,1997-05-30,0.0,,461.0,461.0,461.0,8.1,29,,,
1997,3045,5,151,1997-05-31,2.0,,463.0,463.0,463.0,7.5,29,,,
1997,3045,6,152,1997-06-01,0.0,,462.0,461.0,463.0,8.6,29,,,
2001,3045,5,146,2001-05-26,-62.0,,664.0,649.0,678.0,3.6,8,,,
2001,3045,5,147,2001-05-27,-57.0,,610.0,598.0,621.0,4.05,"8,29",,,
2001,3045,5,148,2001-05-28,-41.0,,575.0,570.0,580.0,4.6,29,,,
2001,3045,5,149,2001-05-29,-28.0,,545.0,538.0,552.0,6.1,29,,,
2001,3045,5,150,2001-05-30,-33.0,,516.0,512.0,519.0,7.2,29,,,
2001,3045,5,151,2001-05-31,-24.0,,494.0,493.0,495.0,7.4,29,,,
2001,3045,6,152,2001-06-01,-4.0,,491.0,490.0,491.0,8.2,29,,,
2004,3045,5,147,2004-05-26,-9.0,,546.0,543.0,549.0,1.8,"9, 8",,,
2004,3045,5,148,2004-05-27,-8.0,,537.0,529.0,541.0,2.05,8,,,
2004,3045,5,149,2004-05-28,-17.0,,514.0,509.0,524.0,2.65,8,,,
2004,3045,5,150,2004-05-29,-17.0,,506.0,505.0,507.0,3.45,8,,,
2004,3045,5,151,2004-05-30,-11.0,,494.0,491.0,496.0,3.8,8,,,
2004,3045,5,152,2004-05-31,-15.0,,476.0,471.0,481.0,4.8,8,,,
2004,3045,6,153,2004-06-01,-20.0,,456.0,451.0,461.0,4.9,29,,,
2012,3045,5,147,2012-05-26,-40.0,,500.0,490.0,509.0,6.6,"8,29",,,
2012,3045,5,148,2012-05-27,-32.0,,463.0,449.0,477.0,7.4,29,,,
2012,3045,5,149,2012-05-28,-75.0,,396.0,390.0,402.0,7.3,29,,,
2012,3045,5,150,2012-05-29,-25.0,,374.0,371.0,377.0,8.4,29,,,
2012,3045,5,151,2012-05-30,-12.0,,363.0,360.0,365.0,7.8,29,,,
2012,3045,5,152,2012-05-31,17.0,,378.0,373.0,382.0,9.5,29,,,
2012,3045,6,153,2012-06-01,20.0,,397.0,392.0,402.0,10.4,29,,,
1993,3047,5,146,1993-05-26,3.0,,612.0,533.0,690.0,3.0,"12, 9, 8",,,
1993,3047,5,147,1993-05-27,-120.0,,550.0,530.0,570.0,3.5,8,,,
1993,3047,5,148,1993-05-28,56.0,,605.0,585.0,626.0,4.0,9,,,
1993,3047,5,149,1993-05-29,13.0,,635.0,629.0,639.0,3.6,9,,,
1993,3047,5,150,1993-05-30,-36.0,,594.0,584.0,603.0,4.1,9,,,
1993,3047,5,151,1993-05-31,-47.0,,548.0,540.0,556.0,4.3,8,,,
1993,3047,6,152,1993-06-01,-24.0,,514.0,495.0,532.0,3.7,29,,,
1997,3047,5,146,1997-05-26,16.0,,714.0,713.0,715.0,,29,,,
1997,3047,5,147,1997-05-27,0.0,,714.0,713.0,715.0,,29,,,
1997,3047,5,148,1997-05-28,-3.0,,712.0,711.0,712.0,,29,,,
1997,3047,5,149,1997-05-29,5.0,,717.0,717.0,717.0,,29,,,
1997,3047,5,150,1997-05-30,0.0,,717.0,717.0,717.0,,29,,,
1997,3047,5,151,1997-05-31,0.0,,717.0,716.0,717.0,,29,,,
1997,3047,6,152,1997-06-01,-2.0,,715.0,715.0,715.0,10.0,29,,,
2001,3047,5,146,2001-05-26,-51.0,,969.0,956.0,981.0,4.4,8,,,
2001,3047,5,147,2001-05-27,-35.0,,933.0,920.0,946.0,5.1,8,,,
2001,3047,5,148,2001-05-28,-51.0,,881.0,867.0,895.0,5.7,29,,,
2001,3047,5,149,2001-05-29,-37.0,,833.0,807.0,858.0,6.4,29,,,
2001,3047,5,150,2001-05-30,-77.0,,772.0,762.0,781.0,7.55,29,,,
2001,3047,5,151,2001-05-31,-24.0,,747.0,737.0,757.0,9.85,29,,,
2001,3047,6,152,2001-06-01,-30.0,,727.0,727.0,727.0,11.1,29,,,
2004,3047,5,147,2004-05-26,-3.0,,817.0,815.0,817.0,1.7,"9, 8",,,
2004,3047,5,148,2004-05-27,-1.0,,808.0,784.0,816.0,2.0,8,,,
2004,3047,5,149,2004-05-28,-43.0,,766.0,756.0,773.0,1.9,8,,,
2004,3047,5,150,2004-05-29,-22.0,,749.0,746.0,751.0,2.05,8,,,
2004,3047,5,151,2004-05-30,-9.0,,738.0,734.0,742.0,2.65,8,,,
2004,3047,5,152,2004-05-31,-17.0,,720.0,715.0,725.0,4.65,8,,,
2004,3047,6,153,2004-06-01,-17.0,,703.0,698.0,708.0,5.5,29,,,
2012,3047,5,147,2012-05-26,-39.0,,790.0,781.0,799.0,5.9,8,,,
2012,3047,5,148,2012-05-27,-39.0,,744.0,728.0,760.0,6.3,29,,,
2012,3047,5,149,2012-05-28,-64.0,,691.0,685.0,696.0,6.2,29,,,
2012,3047,5,150,2012-05-29,-27.0,,666.0,662.0,669.0,6.0,29,,,
2012,3047,5,151,2012-05-30,-16.0,,653.0,652.0,653.0,6.9,29,,,
2012,3047,5,152,2012-05-31,7.0,,658.0,656.0,660.0,9.0,29,,,
2012,3047,6,153,2012-06-01,12.0,,671.0,669.0,672.0,9.8,29,,,
1993,3050,5,146,1993-05-26,88.0,,835.0,819.0,850.0,5.5,23,,,
1993,3050,5,147,1993-05-27,56.0,,898.0,895.0,906.0,5.7,"8,25",,,
1993,3050,5,148,1993-05-28,41.0,,919.0,895.0,947.0,5.2,9,,,
1993,3050,5,149,1993-05-29,8.0,,949.0,944.0,955.0,5.5,9,,,
1993,3050,5,150,1993-05-30,-18.0,,923.0,890.0,937.0,6.0,9,,,
1993,3050,5,151,1993-05-31,-51.0,,868.0,831.0,886.0,6.3,9,,,
1993,3050,6,152,1993-06-01,-75.0,,796.0,781.0,811.0,7.1,8,,,
1997,3050,5,146,1997-05-26,15.0,,725.0,721.0,728.0,3.3,29,,,
1997,3050,5,147,1997-05-27,22.0,,741.0,731.0,750.0,3.5,29,,,
1997,3050,5,148,1997-05-28,2.0,,752.0,751.0,752.0,4.8,29,,,
1997,3050,5,149,1997-05-29,2.0,,754.0,753.0,754.0,4.9,29,,,
1997,3050,5,150,1997-05-30,0.0,,754.0,754.0,754.0,3.7,29,,,
1997,3050,5,151,1997-05-31,18.0,,763.0,754.0,772.0,3.1,29,,,
1997,3050,6,152,1997-06-01,21.0,,792.0,790.0,793.0,7.9,29,,,
2001,3050,5,146,2001-05-26,-63.0,,888.0,874.0,896.0,1.15,9,,,
2001,3050,5,147,2001-05-27,-26.0,,866.0,848.0,870.0,1.75,8,,,
2001,3050,5,148,2001-05-28,-36.0,,817.0,794.0,834.0,2.5,8,,,
2001,3050,5,149,2001-05-29,-39.0,,788.0,775.0,795.0,2.5,8,,,
2001,3050,5,150,2001-05-30,-48.0,,741.0,734.0,747.0,6.05,8,,,
2001,3050,5,151,2001-05-31,-18.0,,727.0,725.0,729.0,6.35,8,,,
2001,3050,6,152,2001-06-01,-6.0,,723.0,723.0,723.0,6.8,29,,,
2004,3050,5,147,2004-05-26,40.0,,800.0,777.0,822.0,0.3,9,,,
2004,3050,5,148,2004-05-27,8.0,,824.0,812.0,830.0,0.7,9,,,
2004,3050,5,149,2004-05-28,-21.0,,805.0,799.0,809.0,1.0,9,,,
2004,3050,5,150,2004-05-29,-11.0,,797.0,794.0,798.0,1.4,9,,,
2004,3050,5,151,2004-05-30,-7.0,,788.0,785.0,791.0,1.8,"9, 8",,,
2004,3050,5,152,2004-05-31,-7.0,,783.0,781.0,784.0,2.9,8,,,
2004,3050,6,153,2004-06-01,3.0,,784.0,780.0,787.0,3.6,8,,,
2012,3050,5,147,2012-05-26,-22.0,,911.0,908.0,913.0,6.9,29,,,
2012,3050,5,148,2012-05-27,-17.0,,887.0,878.0,896.0,7.2,29,,,
2012,3050,5,149,2012-05-28,-41.0,,847.0,839.0,855.0,7.4,29,,,
2012,3050,5,150,2012-05-29,-36.0,,805.0,790.0,819.0,7.7,29,,,
2012,3050,5,151,2012-05-30,-29.0,,781.0,771.0,790.0,8.1,29,,,
2012,3050,5,152,2012-05-31,-32.0,,750.0,741.0,758.0,8.3,29,,,
2012,3050,6,153,2012-06-01,-30.0,,726.0,723.0,728.0,9.0,29,,,
1993,3087,5,146,1993-05-26,58.0,1720.0,314.0,299.0,329.0,8.7,29,,,
1993,3087,5,147,1993-05-27,41.0,2340.0,364.0,357.0,370.0,6.7,29,,,
1993,3087,5,148,1993-05-28,13.0,2590.0,383.0,383.0,383.0,6.1,29,,,
1993,3087,5,149,1993-05-29,6.0,2660.0,388.0,387.0,389.0,6.1,29,,,
1993,3087,5,150,1993-05-30,11.0,2800.0,399.0,398.0,400.0,6.1,29,,,
1993,3087,5,151,1993-05-31,-10.0,2630.0,386.0,381.0,390.0,6.6,29,,,
1993,3087,6,152,1993-06-01,-17.0,2420.0,370.0,366.0,373.0,7.9,29,,,
1997,3087,5,146,1997-05-26,-9.0,3100.0,421.0,415.0,426.0,7.2,29,,,
1997,3087,5,147,1997-05-27,-28.0,2740.0,394.0,389.0,398.0,7.6,29,,,
1997,3087,5,148,1997-05-28,-24.0,2450.0,372.0,370.0,374.0,9.0,29,,,
1997,3087,5,149,1997-05-29,20.0,2560.0,381.0,368.0,394.0,7.3,29,,,
1997,3087,5,150,1997-05-30,31.0,3030.0,416.0,406.0,425.0,6.1,29,,,
1997,3087,5,151,1997-05-31,-5.0,2880.0,405.0,390.0,420.0,6.5,29,,,
1997,3087,6,152,1997-06-01,-42.0,2370.0,366.0,354.0,378.0,7.4,29,,,
2001,3087,5,146,2001-05-26,18.0,2680.0,390.0,382.0,397.0,6.0,29,,,
