date,stage_max_amplitude,stage_max_mean,snow_coverage_station_amplitude,snow_height_mean,snow_height_amplitude,water_hazard_sum,1_day,2_day,3_day,4_day,5_day,6_day,7_day
1995-05-02,10.0,63.2,1.0,24.28125,39.5,3,70.0,73.0,76.0,89.0,106.0,116.0,137.0
1995-05-03,12.0,65.2,3.0,22.3125,41.5,3,73.0,76.0,89.0,106.0,116.0,137.0,186.0
1995-05-04,14.0,67.6,4.5,20.53125,42.0,3,76.0,89.0,106.0,116.0,137.0,186.0,393.0
1995-05-05,16.0,70.2,5.5,18.71875,43.0,3,89.0,106.0,116.0,137.0,186.0,393.0,303.0
1995-05-06,28.0,75.0,7.5,17.0625,43.0,3,106.0,116.0,137.0,186.0,393.0,303.0,219.0
1995-05-07,43.0,82.8,7.5,15.4375,46.0,3,116.0,137.0,186.0,393.0,303.0,219.0,246.0
1995-05-08,51.0,92.0,7.5,13.78125,45.0,3,137.0,186.0,393.0,303.0,219.0,246.0,285.0
1995-05-09,70.0,104.8,7.5,12.15625,43.0,5,186.0,393.0,303.0,219.0,246.0,285.0,312.0
1995-05-10,116.0,126.8,7.5,10.34375,42.5,6,393.0,303.0,219.0,246.0,285.0,312.0,314.0
1995-05-11,320.0,187.6,8.5,8.4375,41.5,7,303.0,219.0,246.0,285.0,312.0,314.0,313.0
1995-05-12,317.0,227.0,8.5,6.71875,41.0,8,219.0,246.0,285.0,312.0,314.0,313.0,310.0
1995-05-13,304.0,247.6,8.5,5.34375,40.5,10,246.0,285.0,312.0,314.0,313.0,310.0,306.0
1995-05-14,287.0,269.4,9.0,4.15625,40.5,12,285.0,312.0,314.0,313.0,310.0,306.0,299.0
1995-05-15,277.0,289.2,9.5,3.03125,39.5,12,312.0,314.0,313.0,310.0,306.0,299.0,290.0
1995-05-16,256.0,273.0,9.5,2.0,39.5,9,314.0,313.0,310.0,306.0,299.0,290.0,267.0
1995-05-17,207.0,275.2,9.5,1.125,36.5,6,313.0,310.0,306.0,299.0,290.0,267.0,230.0
1995-05-18,174.0,294.0,9.5,0.46875,31.0,3,310.0,306.0,299.0,290.0,267.0,230.0,228.0
1995-05-19,95.0,306.8,9.5,0.15625,29.0,3,306.0,299.0,290.0,267.0,230.0,228.0,242.0
1995-05-20,95.0,311.0,10.0,0.0,26.5,3,299.0,290.0,267.0,230.0,228.0,242.0,265.0
1995-05-21,68.0,308.4,10.0,0.0,26.0,3,290.0,267.0,230.0,228.0,242.0,265.0,292.0
1995-05-22,29.0,303.6,10.0,0.0,26.5,3,267.0,230.0,228.0,242.0,265.0,292.0,300.0
1995-05-23,47.0,294.4,10.0,0.0,26.0,3,230.0,228.0,242.0,265.0,292.0,300.0,298.0
1995-05-24,84.0,278.4,10.0,0.0,29.0,3,228.0,242.0,265.0,292.0,300.0,298.0,315.0
1995-05-25,85.0,262.8,10.0,0.0,30.5,3,242.0,265.0,292.0,300.0,298.0,315.0,350.0
1995-05-26,82.0,251.4,10.0,0.0,27.5,3,265.0,292.0,300.0,298.0,315.0,350.0,411.0
1995-05-27,78.0,246.4,10.0,0.0,22.0,3,292.0,300.0,298.0,315.0,350.0,411.0,433.0
1995-05-28,71.0,251.4,10.0,0.0,19.0,3,300.0,298.0,315.0,350.0,411.0,433.0,446.0
1995-05-29,72.0,265.4,10.0,0.0,18.0,3,298.0,315.0,350.0,411.0,433.0,446.0,450.0
1995-05-30,72.0,279.4,10.0,0.0,16.5,3,315.0,350.0,411.0,433.0,446.0,450.0,441.0
1995-05-31,87.0,294.0,9.0,0.0,14.0,3,350.0,411.0,433.0,446.0,450.0,441.0,430.0
1995-06-01,122.0,311.0,9.0,0.0,10.5,3,411.0,433.0,446.0,450.0,441.0,430.0,446.0
1995-06-02,169.0,334.8,7.0,0.0,5.0,3,433.0,446.0,450.0,441.0,430.0,446.0,470.0
1995-06-03,168.0,361.4,6.0,0.0,2.5,3,446.0,450.0,441.0,430.0,446.0,470.0,498.0
1995-06-04,154.0,391.0,6.0,0.0,0.0,3,450.0,441.0,430.0,446.0,470.0,498.0,512.0
1995-06-05,152.0,418.0,6.0,0.0,0.0,3,441.0,430.0,446.0,470.0,498.0,512.0,510.0
1995-06-06,152.0,436.2,6.0,0.0,0.0,3,430.0,446.0,470.0,498.0,512.0,510.0,493.0
1995-06-07,135.0,440.0,5.5,0.0,0.0,3,446.0,470.0,498.0,512.0,510.0,493.0,439.0
1995-06-08,100.0,442.6,5.0,0.0,0.0,3,470.0,498.0,512.0,510.0,493.0,439.0,404.0
1995-06-09,59.0,447.4,5.0,0.0,0.0,3,498.0,512.0,510.0,493.0,439.0,404.0,368.0
1995-06-10,68.0,457.0,5.0,0.0,0.0,3,512.0,510.0,493.0,439.0,404.0,368.0,360.0
1995-06-11,82.0,471.2,5.0,0.0,0.0,3,510.0,493.0,439.0,404.0,368.0,360.0,360.0
1995-06-12,82.0,487.2,1.5,0.0,0.0,3,493.0,439.0,404.0,368.0,360.0,360.0,338.0
1995-06-13,82.0,496.6,1.0,0.0,0.0,3,439.0,404.0,368.0,360.0,360.0,338.0,327.0
1995-06-14,82.0,490.4,0.5,0.0,0.0,3,404.0,368.0,360.0,360.0,338.0,327.0,344.0
1995-06-15,108.0,471.6,0.5,0.0,0.0,3,368.0,360.0,360.0,338.0,327.0,344.0,374.0
1995-06-16,144.0,442.8,0.5,0.0,0.0,3,360.0,360.0,338.0,327.0,344.0,374.0,395.0
1995-06-17,152.0,412.8,0.5,0.0,0.0,3,360.0,338.0,327.0,344.0,374.0,395.0,398.0
1995-06-18,152.0,386.2,0.5,0.0,0.0,3,338.0,327.0,344.0,374.0,395.0,398.0,398.0
1995-06-19,172.0,366.0,0.0,0.0,0.0,3,327.0,344.0,374.0,395.0,398.0,398.0,402.0
1995-06-20,166.0,350.6,0.0,0.0,0.0,3,344.0,374.0,395.0,398.0,398.0,402.0,407.0
1995-06-21,112.0,345.8,0.0,0.0,0.0,3,374.0,395.0,398.0,398.0,402.0,407.0,412.0
1995-06-22,77.0,348.6,0.0,0.0,0.0,3,395.0,398.0,398.0,402.0,407.0,412.0,405.0
1995-06-23,68.0,355.6,0.0,0.0,0.0,3,398.0,398.0,402.0,407.0,412.0,405.0,376.0
1995-06-24,71.0,367.6,0.0,0.0,0.0,3,398.0,402.0,407.0,412.0,405.0,376.0,344.0
1995-06-25,71.0,381.8,0.0,0.0,0.0,3,402.0,407.0,412.0,405.0,376.0,344.0,309.0
1995-06-26,75.0,393.4,0.0,0.0,0.0,3,407.0,412.0,405.0,376.0,344.0,309.0,286.0
1995-06-27,80.0,400.0,0.0,0.0,0.0,3,412.0,405.0,376.0,344.0,309.0,286.0,264.0
1995-06-28,68.0,403.4,0.0,0.0,0.0,3,405.0,376.0,344.0,309.0,286.0,264.0,248.0
1995-06-29,38.0,404.8,0.0,0.0,0.0,3,376.0,344.0,309.0,286.0,264.0,248.0,221.0
1995-06-30,36.0,400.4,0.0,0.0,0.0,3,344.0,309.0,286.0,264.0,248.0,221.0,197.0
1995-07-01,68.0,388.8,0.0,0.0,0.0,3,309.0,286.0,264.0,248.0,221.0,197.0,194.0
1995-07-02,103.0,369.2,0.0,0.0,0.0,3,286.0,264.0,248.0,221.0,197.0,194.0,184.0
1995-07-03,126.0,344.0,0.0,0.0,0.0,3,264.0,248.0,221.0,197.0,194.0,184.0,185.0
1995-07-04,148.0,315.8,0.0,0.0,0.0,3,248.0,221.0,197.0,194.0,184.0,185.0,188.0
1995-07-05,164.0,290.2,0.0,0.0,0.0,3,221.0,197.0,194.0,184.0,185.0,188.0,168.0
1995-07-06,184.0,265.6,0.0,0.0,0.0,3,197.0,194.0,184.0,185.0,188.0,168.0,152.0
1995-07-07,179.0,243.2,0.0,0.0,0.0,3,194.0,184.0,185.0,188.0,168.0,152.0,137.0
1995-07-08,150.0,224.8,0.0,0.0,0.0,3,184.0,185.0,188.0,168.0,152.0,137.0,128.0
1995-07-09,125.0,208.8,0.0,0.0,0.0,3,185.0,188.0,168.0,152.0,137.0,128.0,115.0
1995-07-10,102.0,196.2,0.0,0.0,0.0,3,188.0,168.0,152.0,137.0,128.0,115.0,108.0
1995-07-11,80.0,189.6,0.0,0.0,0.0,3,168.0,152.0,137.0,128.0,115.0,108.0,102.0
1995-07-12,80.0,183.8,0.0,0.0,0.0,3,152.0,137.0,128.0,115.0,108.0,102.0,98.0
1995-07-13,69.0,175.4,0.0,0.0,0.0,3,137.0,128.0,115.0,108.0,102.0,98.0,94.0
1995-07-14,60.0,166.0,0.0,0.0,0.0,3,128.0,115.0,108.0,102.0,98.0,94.0,89.0
1995-07-15,66.0,154.6,0.0,0.0,0.0,3,115.0,108.0,102.0,98.0,94.0,89.0,100.0
1995-07-16,73.0,140.0,0.0,0.0,0.0,3,108.0,102.0,98.0,94.0,89.0,100.0,128.0
1995-07-17,80.0,128.0,0.0,0.0,0.0,3,102.0,98.0,94.0,89.0,100.0,128.0,164.0
1995-07-18,86.0,118.0,0.0,0.0,0.0,3,98.0,94.0,89.0,100.0,128.0,164.0,190.0
1995-07-19,70.0,110.2,0.0,0.0,0.0,3,94.0,89.0,100.0,128.0,164.0,190.0,190.0
1995-07-20,58.0,103.4,0.0,0.0,0.0,3,89.0,100.0,128.0,164.0,190.0,190.0,177.0
1995-07-21,48.0,98.2,0.0,0.0,0.0,3,100.0,128.0,164.0,190.0,190.0,177.0,161.0
1995-07-22,39.0,96.6,0.0,0.0,0.0,3,128.0,164.0,190.0,190.0,177.0,161.0,137.0
1995-07-23,39.0,101.8,0.0,0.0,0.0,3,164.0,190.0,190.0,177.0,161.0,137.0,123.0
1995-07-24,75.0,115.0,0.0,0.0,0.0,3,190.0,190.0,177.0,161.0,137.0,123.0,105.0
1995-07-25,101.0,134.2,0.0,0.0,0.0,3,190.0,177.0,161.0,137.0,123.0,105.0,95.0
1995-07-26,101.0,154.4,0.0,0.0,0.0,3,177.0,161.0,137.0,123.0,105.0,95.0,85.0
1995-07-27,101.0,169.8,0.0,0.0,0.0,3,161.0,137.0,123.0,105.0,95.0,85.0,75.0
1995-07-28,101.0,176.4,0.0,0.0,0.0,3,137.0,123.0,105.0,95.0,85.0,75.0,68.0
1995-07-29,90.0,171.0,0.0,0.0,0.0,3,123.0,105.0,95.0,85.0,75.0,68.0,61.0
1995-07-30,67.0,157.6,0.0,0.0,0.0,3,105.0,95.0,85.0,75.0,68.0,61.0,54.0
1995-07-31,85.0,140.6,0.0,0.0,0.0,3,95.0,85.0,75.0,68.0,61.0,54.0,50.0
1995-08-01,95.0,124.2,0.0,0.0,0.0,3,85.0,75.0,68.0,61.0,54.0,50.0,49.0
1995-08-02,105.0,109.0,0.0,0.0,0.0,3,75.0,68.0,61.0,54.0,50.0,49.0,47.0
1995-08-03,102.0,96.6,0.0,0.0,0.0,3,68.0,61.0,54.0,50.0,49.0,47.0,43.0
1995-08-04,93.0,85.6,0.0,0.0,0.0,3,61.0,54.0,50.0,49.0,47.0,43.0,39.0
1995-08-05,76.0,76.8,0.0,0.0,0.0,3,54.0,50.0,49.0,47.0,43.0,39.0,35.0
1995-08-06,69.0,68.6,0.0,0.0,0.0,3,50.0,49.0,47.0,43.0,39.0,35.0,31.0
1995-08-07,55.0,61.6,0.0,0.0,0.0,3,49.0,47.0,43.0,39.0,35.0,31.0,27.0
1995-08-08,46.0,56.4,0.0,0.0,0.0,3,47.0,43.0,39.0,35.0,31.0,27.0,25.0
1995-08-09,38.0,52.2,0.0,0.0,0.0,3,43.0,39.0,35.0,31.0,27.0,25.0,24.0
1995-08-10,32.0,48.6,0.0,0.0,0.0,3,39.0,35.0,31.0,27.0,25.0,24.0,26.0
1995-08-11,29.0,45.6,0.0,0.0,0.0,3,35.0,31.0,27.0,25.0,24.0,26.0,33.0
1995-08-12,26.0,42.6,0.0,0.0,0.0,3,31.0,27.0,25.0,24.0,26.0,33.0,41.0
1995-08-13,23.0,39.0,0.0,0.0,0.0,3,27.0,25.0,24.0,26.0,33.0,41.0,42.0
1995-08-14,23.0,35.0,0.0,0.0,0.0,3,25.0,24.0,26.0,33.0,41.0,42.0,42.0
1995-08-15,24.0,31.4,0.0,0.0,0.0,3,24.0,26.0,33.0,41.0,42.0,42.0,37.0
1995-08-16,23.0,28.4,0.0,0.0,0.0,3,26.0,33.0,41.0,42.0,42.0,37.0,32.0
1995-08-17,19.0,26.6,0.0,0.0,0.0,3,33.0,41.0,42.0,42.0,37.0,32.0,29.0
1995-08-18,15.0,27.0,0.0,0.0,0.0,3,41.0,42.0,42.0,37.0,32.0,29.0,27.0
1995-08-19,17.0,29.8,0.0,0.0,0.0,3,42.0,42.0,37.0,32.0,29.0,27.0,24.0
1995-08-20,18.0,33.2,0.0,0.0,0.0,3,42.0,37.0,32.0,29.0,27.0,24.0,24.0
1995-08-21,18.0,36.8,0.0,0.0,0.0,3,37.0,32.0,29.0,27.0,24.0,24.0,26.0
1995-08-22,18.0,39.0,0.0,0.0,0.0,3,32.0,29.0,27.0,24.0,24.0,26.0,27.0
1995-08-23,18.0,38.8,0.0,0.0,0.0,3,29.0,27.0,24.0,24.0,26.0,27.0,30.0
1995-08-24,16.0,36.4,0.0,0.0,0.0,3,27.0,24.0,24.0,26.0,27.0,30.0,41.0
1995-08-25,15.0,33.4,0.0,0.0,0.0,3,24.0,24.0,26.0,27.0,30.0,41.0,55.0
1995-08-26,18.0,29.8,0.0,0.0,0.0,3,24.0,26.0,27.0,30.0,41.0,55.0,59.0
1995-08-27,18.0,27.2,0.0,0.0,0.0,3,26.0,27.0,30.0,41.0,55.0,59.0,58.0
1995-08-28,18.0,26.0,0.0,0.0,0.0,3,27.0,30.0,41.0,55.0,59.0,58.0,59.0
1995-08-29,13.0,25.6,0.0,0.0,0.0,3,30.0,41.0,55.0,59.0,58.0,59.0,57.0
1995-08-30,8.0,26.2,0.0,0.0,0.0,3,41.0,55.0,59.0,58.0,59.0,57.0,53.0
1995-08-31,17.0,29.6,0.0,0.0,0.0,3,55.0,59.0,58.0,59.0,57.0,53.0,48.0
1995-09-01,31.0,35.8,0.0,0.0,0.0,3,59.0,58.0,59.0,57.0,53.0,48.0,50.0
1995-09-02,35.0,42.4,0.0,0.0,0.0,3,58.0,59.0,57.0,53.0,48.0,50.0,55.0
1995-09-03,35.0,48.6,0.0,0.0,0.0,3,59.0,57.0,53.0,48.0,50.0,55.0,57.0
1995-09-04,33.0,54.4,0.0,0.0,0.0,3,57.0,53.0,48.0,50.0,55.0,57.0,62.0
1995-09-05,32.0,57.6,0.0,0.0,0.0,3,53.0,48.0,50.0,55.0,57.0,62.0,106.0
1995-09-06,29.0,57.2,0.0,0.0,0.0,3,48.0,50.0,55.0,57.0,62.0,106.0,125.0
1995-09-07,18.0,55.0,0.0,0.0,0.0,3,50.0,55.0,57.0,62.0,106.0,125.0,144.0
1995-09-08,11.0,53.4,0.0,0.0,0.0,3,55.0,57.0,62.0,106.0,125.0,144.0,143.0
1995-09-09,11.0,52.6,0.0,0.0,0.0,3,57.0,62.0,106.0,125.0,144.0,143.0,141.0
1995-09-10,11.0,52.6,0.0,0.0,0.0,3,62.0,106.0,125.0,144.0,143.0,141.0,133.0
1995-09-11,14.0,54.4,0.0,0.0,0.0,3,106.0,125.0,144.0,143.0,141.0,133.0,124.0
1995-09-12,58.0,66.0,0.0,0.0,0.0,3,125.0,144.0,143.0,141.0,133.0,124.0,113.0
1995-09-13,77.0,81.0,0.0,0.0,0.0,3,144.0,143.0,141.0,133.0,124.0,113.0,103.0
1995-09-14,96.0,98.8,0.0,0.0,0.0,3,143.0,141.0,133.0,124.0,113.0,103.0,97.0
1995-09-15,94.0,116.0,0.0,0.0,0.0,3,141.0,133.0,124.0,113.0,103.0,97.0,88.0
1995-09-16,89.0,131.8,0.0,0.0,0.0,3,133.0,124.0,113.0,103.0,97.0,88.0,76.0
1995-09-17,87.0,137.2,0.0,0.0,0.0,3,124.0,113.0,103.0,97.0,88.0,76.0,67.0
1995-09-18,82.0,137.0,0.0,0.0,0.0,3,113.0,103.0,97.0,88.0,76.0,67.0,57.0
1995-09-19,38.0,130.8,0.0,0.0,0.0,3,103.0,97.0,88.0,76.0,67.0,57.0,51.0
1995-09-20,41.0,122.8,0.0,0.0,0.0,3,97.0,88.0,76.0,67.0,57.0,51.0,46.0
1995-09-21,47.0,114.0,0.0,0.0,0.0,3,88.0,76.0,67.0,57.0,51.0,46.0,45.0
1995-09-22,55.0,105.0,0.0,0.0,0.0,3,76.0,67.0,57.0,51.0,46.0,45.0,38.0
1995-09-23,65.0,95.4,0.0,0.0,0.0,3,67.0,57.0,51.0,46.0,45.0,38.0,36.0
1995-09-24,66.0,86.2,0.0,0.0,0.0,3,57.0,51.0,46.0,45.0,38.0,36.0,34.0
1995-09-25,67.0,77.0,0.0,0.0,0.0,3,51.0,46.0,45.0,38.0,36.0,34.0,32.0
1995-09-26,62.0,67.8,0.0,0.0,0.0,3,46.0,45.0,38.0,36.0,34.0,32.0,29.0
1995-09-27,57.0,59.4,0.0,0.0,0.0,3,45.0,38.0,36.0,34.0,32.0,29.0,27.0
1995-09-28,52.0,53.2,0.0,0.0,0.0,3,38.0,36.0,34.0,32.0,29.0,27.0,27.0
1995-09-29,50.0,47.4,0.0,0.0,0.0,3,36.0,34.0,32.0,29.0,27.0,27.0,27.0
1995-09-30,40.0,43.2,5.0,0.03125,-0.5,3,34.0,32.0,29.0,27.0,27.0,27.0,27.0
1995-10-01,33.0,39.8,5.0,0.03125,0.0,3,32.0,29.0,27.0,27.0,27.0,27.0,27.0
1995-10-02,25.0,37.0,5.0,0.03125,0.0,3,29.0,27.0,27.0,27.0,27.0,27.0,26.0
1995-10-03,22.0,33.8,5.0,0.03125,0.0,3,27.0,27.0,27.0,27.0,27.0,26.0,24.0
1995-10-04,19.0,31.6,5.0,0.03125,0.0,3,27.0,27.0,27.0,27.0,26.0,24.0,24.0
1995-10-05,18.0,29.8,10.0,0.3125,-4.5,3,27.0,27.0,27.0,26.0,24.0,24.0,23.0
1995-10-06,11.0,28.4,10.0,0.375,-1.0,3,27.0,27.0,26.0,24.0,24.0,23.0,22.0
1995-10-07,9.0,27.4,10.0,0.40625,-0.5,3,27.0,26.0,24.0,24.0,23.0,22.0,22.0
1995-10-08,7.0,27.0,10.0,0.40625,0.0,3,26.0,24.0,24.0,23.0,22.0,22.0,24.0
1995-10-09,6.0,26.8,10.0,0.40625,0.0,3,24.0,24.0,23.0,22.0,22.0,24.0,25.0
1995-10-10,5.0,26.2,10.0,0.40625,0.0,3,24.0,23.0,22.0,22.0,24.0,25.0,24.0
1995-10-11,3.0,25.6,10.0,0.46875,-1.0,3,23.0,22.0,22.0,24.0,25.0,24.0,24.0
1995-10-12,4.0,24.8,10.0,0.46875,0.0,3,22.0,22.0,24.0,25.0,24.0,24.0,22.0
1995-10-13,5.0,23.8,10.0,0.46875,0.0,3,22.0,24.0,25.0,24.0,24.0,22.0,19.0
1995-10-14,5.0,23.0,10.0,0.5625,-1.5,3,24.0,25.0,24.0,24.0,22.0,19.0,16.0
1995-10-15,5.0,23.0,10.0,0.5625,0.0,3,25.0,24.0,24.0,22.0,19.0,16.0,14.0
1995-10-16,4.0,23.2,10.0,0.53125,0.0,3,24.0,24.0,22.0,19.0,16.0,14.0,6.0
1995-10-17,3.0,23.4,10.0,0.53125,0.0,3,24.0,22.0,19.0,16.0,14.0,6.0,-1.0
1995-10-18,3.0,23.8,10.0,0.53125,0.0,3,22.0,19.0,16.0,14.0,6.0,-1.0,-4.0
1995-10-19,3.0,23.8,10.0,0.53125,0.0,3,19.0,16.0,14.0,6.0,-1.0,-4.0,-4.0
1995-10-20,6.0,22.8,10.0,0.53125,0.0,3,16.0,14.0,6.0,-1.0,-4.0,-4.0,-4.0
1995-10-21,9.0,21.0,10.0,0.25,0.0,3,14.0,6.0,-1.0,-4.0,-4.0,-4.0,-4.0
1995-10-22,11.0,19.0,10.0,0.1875,0.0,3,6.0,-1.0,-4.0,-4.0,-4.0,-4.0,-4.0
1995-10-23,19.0,15.4,10.0,0.15625,0.0,3,-1.0,-4.0,-4.0,-4.0,-4.0,-4.0,-15.0
1995-10-24,25.0,10.8,10.0,0.15625,0.0,3,-4.0,-4.0,-4.0,-4.0,-4.0,-15.0,-25.0
1995-10-25,28.0,6.2,10.0,0.15625,0.0,3,-4.0,-4.0,-4.0,-4.0,-15.0,-25.0,-38.0
1995-10-26,26.0,2.2,10.0,0.15625,0.0,2,-4.0,-4.0,-4.0,-15.0,-25.0,-38.0,-65.0
1995-10-27,23.0,-1.4,10.0,0.375,-4.5,1,-4.0,-4.0,-15.0,-25.0,-38.0,-65.0,-70.0
1995-10-28,20.0,-3.4,10.0,0.625,-4.0,0,-4.0,-15.0,-25.0,-38.0,-65.0,-70.0,-68.0
1995-10-29,18.0,-4.0,10.0,0.90625,-4.5,0,-15.0,-25.0,-38.0,-65.0,-70.0,-68.0,-64.0
1995-10-30,21.0,-6.2,10.0,1.125,-4.5,0,-25.0,-38.0,-65.0,-70.0,-68.0,-64.0,-67.0
1995-10-31,24.0,-10.4,10.0,1.46875,-5.5,0,-38.0,-65.0,-70.0,-68.0,-64.0,-67.0,-74.0
1995-11-01,34.0,-17.2,10.0,1.8125,-5.5,0,-65.0,-70.0,-68.0,-64.0,-67.0,-74.0,-78.0
1995-11-02,61.0,-29.4,10.0,2.125,-5.0,0,-70.0,-68.0,-64.0,-67.0,-74.0,-78.0,-73.0
1995-11-03,66.0,-42.6,10.0,2.4375,-5.0,0,-68.0,-64.0,-67.0,-74.0,-78.0,-73.0,-68.0
1995-11-04,66.0,-53.2,10.0,2.71875,0.0,0,-64.0,-67.0,-74.0,-78.0,-73.0,-68.0,-65.0
1995-11-05,66.0,-61.0,10.0,3.0,-3.5,0,-67.0,-74.0,-78.0,-73.0,-68.0,-65.0,-60.0
1995-11-06,55.0,-66.8,10.0,3.3125,-4.5,0,-74.0,-78.0,-73.0,-68.0,-65.0,-60.0,-54.0
1995-11-07,49.0,-68.6,10.0,3.625,-5.0,0,-78.0,-73.0,-68.0,-65.0,-60.0,-54.0,-52.0
1995-11-08,40.0,-70.2,10.0,4.15625,-8.5,0,-73.0,-68.0,-65.0,-60.0,-54.0,-52.0,-50.0
1995-11-09,14.0,-71.2,10.0,4.75,-9.5,0,-68.0,-65.0,-60.0,-54.0,-52.0,-50.0,-50.0
1995-11-10,14.0,-72.0,10.0,5.65625,-13.5,0,-65.0,-60.0,-54.0,-52.0,-50.0,-50.0,-50.0
1995-11-11,14.0,-71.6,10.0,7.0625,-22.5,0,-60.0,-54.0,-52.0,-50.0,-50.0,-50.0,-50.0
1995-11-12,18.0,-68.8,10.0,8.1875,-22.5,0,-54.0,-52.0,-50.0,-50.0,-50.0,-50.0,-51.0
1995-11-13,24.0,-64.0,10.0,9.28125,-20.0,0,-52.0,-50.0,-50.0,-50.0,-50.0,-51.0,-54.0
1995-11-14,26.0,-59.8,10.0,10.3125,-21.0,0,-50.0,-50.0,-50.0,-50.0,-51.0,-54.0,-56.0
1995-11-15,28.0,-56.2,10.0,11.21875,-19.5,0,-50.0,-50.0,-50.0,-51.0,-54.0,-56.0,-58.0
1995-11-16,23.0,-53.2,10.0,12.09375,-19.5,0,-50.0,-50.0,-51.0,-54.0,-56.0,-58.0,-58.0
1995-11-17,18.0,-51.2,10.0,13.125,-22.0,0,-50.0,-51.0,-54.0,-56.0,-58.0,-58.0,-55.0
1995-11-18,15.0,-50.4,10.0,14.15625,-21.5,0,-51.0,-54.0,-56.0,-58.0,-58.0,-55.0,-50.0
1995-11-19,10.0,-50.2,10.0,15.21875,-22.0,0,-54.0,-56.0,-58.0,-58.0,-55.0,-50.0,-46.0
1995-11-20,4.0,-51.0,10.0,16.78125,-29.5,0,-56.0,-58.0,-58.0,-55.0,-50.0,-46.0,-36.0
1995-11-21,6.0,-52.2,10.0,18.15625,-26.5,0,-58.0,-58.0,-55.0,-50.0,-46.0,-36.0,-29.0
1995-11-22,8.0,-53.8,10.0,19.5,-26.5,0,-58.0,-55.0,-50.0,-46.0,-36.0,-29.0,-25.0
1995-11-23,8.0,-55.4,10.0,21.0625,-30.0,0,-55.0,-50.0,-46.0,-36.0,-29.0,-25.0,-21.0
1995-11-24,8.0,-56.2,5.0,22.40625,-30.0,0,-50.0,-46.0,-36.0,-29.0,-25.0,-21.0,-18.0
1995-11-25,8.0,-55.4,3.5,23.71875,-30.5,0,-46.0,-36.0,-29.0,-25.0,-21.0,-18.0,-15.0
1995-11-26,12.0,-53.4,0.0,24.75,-26.5,0,-36.0,-29.0,-25.0,-21.0,-18.0,-15.0,-12.0
1995-11-27,22.0,-49.0,0.0,25.34375,-28.0,0,-29.0,-25.0,-21.0,-18.0,-15.0,-12.0,-8.0
1995-11-28,29.0,-43.2,0.0,25.90625,-27.0,0,-25.0,-21.0,-18.0,-15.0,-12.0,-8.0,-4.0
1995-11-29,33.0,-37.2,0.0,26.53125,-26.5,0,-21.0,-18.0,-15.0,-12.0,-8.0,-4.0,0.0
1995-11-30,37.0,-31.4,0.0,27.09375,-24.5,0,-18.0,-15.0,-12.0,-8.0,-4.0,0.0,3.0
1995-12-01,37.0,-25.8,0.0,27.8125,-25.5,0,-15.0,-12.0,-8.0,-4.0,0.0,3.0,6.0
1995-12-02,35.0,-21.6,0.0,28.5,-25.5,0,-12.0,-8.0,-4.0,0.0,3.0,6.0,8.0
1995-12-03,34.0,-18.2,0.0,29.03125,-25.5,0,-8.0,-4.0,0.0,3.0,6.0,8.0,10.0
1995-12-04,28.0,-14.8,0.0,29.59375,-26.0,0,-4.0,0.0,3.0,6.0,8.0,10.0,14.0
1995-12-05,25.0,-11.4,0.0,30.125,-26.0,0,0.0,3.0,6.0,8.0,10.0,14.0,17.0
1995-12-06,25.0,-7.8,0.0,30.1875,-25.5,0,3.0,6.0,8.0,10.0,14.0,17.0,22.0
1995-12-07,24.0,-4.2,0.0,30.4375,-25.5,0,6.0,8.0,10.0,14.0,17.0,22.0,27.0
1995-12-08,24.0,-0.6,0.0,30.8125,-24.0,0,8.0,10.0,14.0,17.0,22.0,27.0,31.0
1995-12-09,23.0,2.6,0.0,31.0,-23.5,0,10.0,14.0,17.0,22.0,27.0,31.0,35.0
1995-12-10,22.0,5.4,0.0,31.21875,-19.0,0,14.0,17.0,22.0,27.0,31.0,35.0,38.0
1995-12-11,22.0,8.2,0.0,31.375,-10.5,0,17.0,22.0,27.0,31.0,35.0,38.0,41.0
1995-12-12,21.0,11.0,0.0,31.40625,-9.0,0,22.0,27.0,31.0,35.0,38.0,41.0,45.0
1995-12-13,22.0,14.2,0.0,31.34375,-9.5,0,27.0,31.0,35.0,38.0,41.0,45.0,49.0
1995-12-14,24.0,18.0,0.0,31.34375,-10.5,0,31.0,35.0,38.0,41.0,45.0,49.0,52.0
1995-12-15,25.0,22.2,0.0,31.34375,-12.0,0,35.0,38.0,41.0,45.0,49.0,52.0,53.0
1995-12-16,27.0,26.4,0.0,31.40625,-11.5,0,38.0,41.0,45.0,49.0,52.0,53.0,54.0
1995-12-17,28.0,30.6,0.0,31.4375,-9.5,0,41.0,45.0,49.0,52.0,53.0,54.0,54.0
1995-12-18,27.0,34.4,0.0,31.5,-10.0,0,45.0,49.0,52.0,53.0,54.0,54.0,52.0
1995-12-19,28.0,38.0,0.0,31.53125,-9.0,0,49.0,52.0,53.0,54.0,54.0,52.0,51.0
1995-12-20,27.0,41.6,0.0,31.625,-2.5,0,52.0,53.0,54.0,54.0,52.0,51.0,49.0
1995-12-21,25.0,45.0,0.0,31.71875,-5.5,0,53.0,54.0,54.0,52.0,51.0,49.0,48.0
1995-12-22,22.0,48.0,0.0,31.8125,-5.5,0,54.0,54.0,52.0,51.0,49.0,48.0,47.0
