date,stage_max_amplitude,stage_max_mean,snow_coverage_station_amplitude,snow_height_mean,snow_height_amplitude,water_hazard_sum,1_day,2_day,3_day,4_day,5_day,6_day,7_day
1990-01-10,13.0,97.0,0.0,49.3125,-12.5,0,91.0,89.0,87.0,83.0,80.0,79.0,78.0
1990-01-11,13.0,95.4,0.0,49.5625,-13.5,0,89.0,87.0,83.0,80.0,79.0,78.0,77.0
1990-01-12,11.0,93.6,0.0,49.75,-12.5,0,87.0,83.0,80.0,79.0,78.0,77.0,76.0
1990-01-13,12.0,91.6,0.0,49.90625,-4.0,0,83.0,80.0,79.0,78.0,77.0,76.0,75.0
1990-01-14,15.0,89.0,0.0,50.0625,-7.5,0,80.0,79.0,78.0,77.0,76.0,75.0,74.0
1990-01-15,17.0,86.0,0.0,50.21875,-8.0,0,79.0,78.0,77.0,76.0,75.0,74.0,73.0
1990-01-16,17.0,83.6,0.0,50.4375,-8.0,0,78.0,77.0,76.0,75.0,74.0,73.0,72.0
1990-01-17,17.0,81.4,0.0,50.65625,-6.0,0,77.0,76.0,75.0,74.0,73.0,72.0,71.0
1990-01-18,14.0,79.4,0.0,50.9375,-5.5,0,76.0,75.0,74.0,73.0,72.0,71.0,70.0
1990-01-19,13.0,78.0,0.0,51.21875,-6.5,0,75.0,74.0,73.0,72.0,71.0,70.0,69.0
1990-01-20,12.0,77.0,0.0,51.5,-7.0,0,74.0,73.0,72.0,71.0,70.0,69.0,68.0
1990-01-21,9.0,76.0,0.0,51.625,-6.0,0,73.0,72.0,71.0,70.0,69.0,68.0,67.0
1990-01-22,7.0,75.0,0.0,51.78125,-6.5,0,72.0,71.0,70.0,69.0,68.0,67.0,66.0
1990-01-23,7.0,74.0,0.0,51.78125,-6.0,0,71.0,70.0,69.0,68.0,67.0,66.0,65.0
1990-01-24,7.0,73.0,0.0,51.90625,-6.0,0,70.0,69.0,68.0,67.0,66.0,65.0,65.0
1990-01-25,7.0,72.0,0.0,52.03125,-6.0,0,69.0,68.0,67.0,66.0,65.0,65.0,64.0
1990-01-26,7.0,71.0,0.0,52.15625,-5.0,0,68.0,67.0,66.0,65.0,65.0,64.0,63.0
1990-01-27,7.0,70.0,0.0,52.3125,-5.0,0,67.0,66.0,65.0,65.0,64.0,63.0,62.0
1990-01-28,7.0,69.0,0.0,52.46875,-5.0,0,66.0,65.0,65.0,64.0,63.0,62.0,61.0
1990-01-29,7.0,68.0,0.0,52.625,-5.0,0,65.0,65.0,64.0,63.0,62.0,61.0,60.0
1990-01-30,7.0,67.0,0.0,52.78125,-5.5,0,65.0,64.0,63.0,62.0,61.0,60.0,59.0
1990-01-31,6.0,66.2,0.0,53.03125,-7.0,0,64.0,63.0,62.0,61.0,60.0,59.0,59.0
1990-02-01,6.0,65.4,0.0,53.40625,-9.5,0,63.0,62.0,61.0,60.0,59.0,59.0,58.0
1990-02-02,6.0,64.6,0.0,53.78125,-9.5,0,62.0,61.0,60.0,59.0,59.0,58.0,57.0
1990-02-03,6.0,63.8,0.0,54.125,-9.5,0,61.0,60.0,59.0,59.0,58.0,57.0,55.0
1990-02-04,6.0,63.0,0.0,54.46875,-7.0,0,60.0,59.0,59.0,58.0,57.0,55.0,54.0
1990-02-05,6.0,62.0,0.0,54.8125,-7.5,0,59.0,59.0,58.0,57.0,55.0,54.0,54.0
1990-02-06,6.0,61.0,0.0,55.15625,-5.5,0,59.0,58.0,57.0,55.0,54.0,54.0,54.0
1990-02-07,6.0,60.2,0.0,55.46875,-7.5,0,58.0,57.0,55.0,54.0,54.0,54.0,53.0
1990-02-08,6.0,59.4,0.0,55.8125,-7.5,0,57.0,55.0,54.0,54.0,54.0,53.0,53.0
1990-02-09,6.0,58.6,0.0,56.15625,-7.5,0,55.0,54.0,54.0,54.0,53.0,53.0,52.0
1990-02-10,7.0,57.6,0.0,56.5,-7.5,0,54.0,54.0,54.0,53.0,53.0,52.0,52.0
1990-02-11,7.0,56.6,0.0,56.84375,-7.5,0,54.0,54.0,53.0,53.0,52.0,52.0,52.0
1990-02-12,6.0,55.6,0.0,57.15625,-7.5,0,54.0,53.0,53.0,52.0,52.0,52.0,51.0
1990-02-13,5.0,54.8,0.0,57.46875,-7.5,0,53.0,53.0,52.0,52.0,52.0,51.0,50.0
1990-02-14,6.0,54.0,0.0,58.03125,-11.5,0,53.0,52.0,52.0,52.0,51.0,50.0,49.0
1990-02-15,5.0,53.6,0.0,58.65625,-12.0,0,52.0,52.0,52.0,51.0,50.0,49.0,49.0
1990-02-16,5.0,53.2,0.0,59.21875,-12.5,0,52.0,52.0,51.0,50.0,49.0,49.0,49.0
1990-02-17,3.0,52.8,0.0,59.5625,-10.5,0,52.0,51.0,50.0,49.0,49.0,49.0,49.0
1990-02-18,2.0,52.4,0.0,59.90625,-10.5,0,51.0,50.0,49.0,49.0,49.0,49.0,48.0
1990-02-19,3.0,52.0,0.0,60.40625,-13.0,0,50.0,49.0,49.0,49.0,49.0,48.0,48.0
1990-02-20,4.0,51.4,0.0,60.8125,-11.5,0,49.0,49.0,49.0,49.0,48.0,48.0,48.0
1990-02-21,4.0,50.8,0.0,61.1875,-11.0,0,49.0,49.0,49.0,48.0,48.0,48.0,47.0
1990-02-22,4.0,50.2,0.0,61.5625,-11.5,0,49.0,49.0,48.0,48.0,48.0,47.0,45.0
1990-02-23,3.0,49.6,0.0,61.90625,-11.0,0,49.0,48.0,48.0,48.0,47.0,45.0,45.0
1990-02-24,3.0,49.2,0.0,62.15625,-9.5,0,48.0,48.0,48.0,47.0,45.0,45.0,45.0
1990-02-25,4.0,48.8,0.0,62.40625,-9.5,0,48.0,48.0,47.0,45.0,45.0,45.0,45.0
1990-02-26,3.0,48.6,0.0,62.65625,-9.0,0,48.0,47.0,45.0,45.0,45.0,45.0,45.0
1990-02-27,2.0,48.4,0.0,62.84375,-8.0,0,47.0,45.0,45.0,45.0,45.0,45.0,45.0
1990-02-28,2.0,48.0,0.0,63.03125,-8.0,0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
1990-03-01,4.0,47.2,0.0,63.1875,-7.5,0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
1990-03-02,4.0,46.6,0.0,63.15625,-7.0,0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
1990-03-03,4.0,46.0,0.0,63.03125,-4.0,0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
1990-03-04,3.0,45.4,0.0,62.96875,-5.5,0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
1990-03-05,3.0,45.0,0.0,62.75,-1.5,0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
1990-03-06,3.0,45.0,0.0,62.5,-1.0,0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
1990-03-07,2.0,45.0,0.0,62.03125,0.0,0,45.0,45.0,45.0,45.0,45.0,45.0,44.0
1990-03-08,0.0,45.0,0.0,61.59375,1.0,0,45.0,45.0,45.0,45.0,45.0,44.0,44.0
1990-03-09,0.0,45.0,0.0,61.15625,1.0,0,45.0,45.0,45.0,45.0,44.0,44.0,44.0
1990-03-10,0.0,45.0,0.0,60.65625,2.0,0,45.0,45.0,45.0,44.0,44.0,44.0,44.0
1990-03-11,0.0,45.0,0.0,60.1875,2.0,0,45.0,45.0,44.0,44.0,44.0,44.0,44.0
1990-03-12,0.0,45.0,0.0,59.8125,2.0,0,45.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-03-13,0.0,45.0,0.0,59.34375,3.5,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-03-14,1.0,44.8,0.0,58.8125,4.5,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-03-15,1.0,44.6,0.0,58.3125,5.0,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-03-16,1.0,44.4,0.0,57.8125,9.0,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-03-17,1.0,44.2,0.0,57.3125,10.5,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-03-18,1.0,44.0,0.0,56.59375,13.5,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-03-19,1.0,44.0,0.0,55.8125,14.0,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-03-20,1.0,44.0,0.0,54.875,15.0,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-03-21,0.0,44.0,0.0,54.125,18.5,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-03-22,0.0,44.0,0.0,53.46875,16.0,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-03-23,0.0,44.0,0.0,52.8125,16.5,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-03-24,0.0,44.0,0.0,51.96875,20.5,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-03-25,0.0,44.0,0.0,50.8125,25.0,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-03-26,0.0,44.0,0.0,49.40625,28.5,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-03-27,0.0,44.0,0.0,47.59375,35.0,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-03-28,0.0,44.0,0.5,45.46875,40.0,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-03-29,0.0,44.0,1.0,43.1875,43.0,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-03-30,0.0,44.0,1.0,40.875,44.5,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-03-31,0.0,44.0,2.5,38.5625,44.5,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-04-01,0.0,44.0,2.5,36.25,45.5,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-04-02,0.0,44.0,2.5,33.96875,45.0,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-04-03,0.0,44.0,2.5,31.8125,47.0,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-04-04,0.0,44.0,3.0,29.65625,45.0,0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
1990-04-05,0.0,44.0,3.0,27.40625,47.0,0,44.0,44.0,44.0,44.0,44.0,44.0,43.0
1990-04-06,0.0,44.0,3.5,25.15625,47.0,0,44.0,44.0,44.0,44.0,44.0,43.0,43.0
1990-04-07,0.0,44.0,3.5,22.84375,46.0,0,44.0,44.0,44.0,44.0,43.0,43.0,42.0
1990-04-08,0.0,44.0,3.5,20.59375,45.5,0,44.0,44.0,44.0,43.0,43.0,42.0,42.0
1990-04-09,0.0,44.0,3.5,18.96875,38.5,0,44.0,44.0,43.0,43.0,42.0,42.0,42.0
1990-04-10,0.0,44.0,3.5,17.5,41.0,0,44.0,43.0,43.0,42.0,42.0,42.0,41.0
1990-04-11,0.0,44.0,3.5,16.15625,44.0,0,43.0,43.0,42.0,42.0,42.0,41.0,41.0
1990-04-12,1.0,43.8,3.5,15.21875,42.5,0,43.0,42.0,42.0,42.0,41.0,41.0,42.0
1990-04-13,1.0,43.6,3.5,14.3125,46.0,0,42.0,42.0,42.0,41.0,41.0,42.0,42.0
1990-04-14,2.0,43.2,3.5,13.65625,45.5,0,42.0,42.0,41.0,41.0,42.0,42.0,42.0
1990-04-15,2.0,42.8,4.0,13.03125,46.5,0,42.0,41.0,41.0,42.0,42.0,42.0,43.0
1990-04-16,2.0,42.4,4.5,12.34375,47.5,0,41.0,41.0,42.0,42.0,42.0,43.0,43.0
1990-04-17,3.0,42.0,4.5,11.5,47.5,0,41.0,42.0,42.0,42.0,43.0,43.0,43.0
1990-04-18,3.0,41.6,5.5,10.625,46.5,1,42.0,42.0,42.0,43.0,43.0,43.0,43.0
1990-04-19,2.0,41.6,5.5,9.75,46.0,2,42.0,42.0,43.0,43.0,43.0,43.0,43.0
1990-04-20,2.0,41.6,5.5,8.875,47.0,3,42.0,43.0,43.0,43.0,43.0,43.0,44.0
1990-04-21,1.0,41.6,6.0,8.15625,48.0,3,43.0,43.0,43.0,43.0,43.0,44.0,44.0
1990-04-22,2.0,42.0,6.0,7.4375,48.0,3,43.0,43.0,43.0,43.0,44.0,44.0,44.0
1990-04-23,2.0,42.4,6.0,6.84375,42.0,3,43.0,43.0,43.0,44.0,44.0,44.0,44.0
1990-04-24,2.0,42.6,6.0,6.125,38.5,3,43.0,43.0,44.0,44.0,44.0,44.0,45.0
1990-04-25,2.0,42.8,6.0,5.1875,31.0,3,43.0,44.0,44.0,44.0,44.0,45.0,45.0
1990-04-26,1.0,43.0,6.0,4.34375,25.5,3,44.0,44.0,44.0,44.0,45.0,45.0,45.0
1990-04-27,2.0,43.2,6.5,3.5625,22.5,3,44.0,44.0,44.0,45.0,45.0,45.0,45.0
1990-04-28,2.0,43.4,7.0,2.78125,18.5,3,44.0,44.0,45.0,45.0,45.0,45.0,45.0
1990-04-29,1.0,43.6,7.0,2.28125,17.0,3,44.0,45.0,45.0,45.0,45.0,45.0,60.0
1990-04-30,1.0,43.8,8.0,1.78125,16.5,3,45.0,45.0,45.0,45.0,45.0,60.0,88.0
1990-05-01,2.0,44.2,8.5,1.34375,16.5,3,45.0,45.0,45.0,45.0,60.0,88.0,147.0
1990-05-02,2.0,44.4,9.0,1.0,16.5,3,45.0,45.0,45.0,60.0,88.0,147.0,260.0
1990-05-03,2.0,44.6,9.0,0.8125,16.0,3,45.0,45.0,60.0,88.0,147.0,260.0,253.0
1990-05-04,1.0,44.8,9.0,0.65625,14.5,3,45.0,60.0,88.0,147.0,260.0,253.0,257.0
1990-05-05,1.0,45.0,9.0,0.53125,12.0,3,60.0,88.0,147.0,260.0,253.0,257.0,254.0
1990-05-06,16.0,48.0,9.0,0.5,11.5,3,88.0,147.0,260.0,253.0,257.0,254.0,387.0
1990-05-07,44.0,56.6,9.0,0.46875,11.5,3,147.0,260.0,253.0,257.0,254.0,387.0,406.0
1990-05-08,102.0,77.0,9.5,0.46875,12.0,4,260.0,253.0,257.0,254.0,387.0,406.0,430.0
1990-05-09,215.0,120.0,10.0,0.34375,18.0,5,253.0,257.0,254.0,387.0,406.0,430.0,418.0
1990-05-10,215.0,161.6,10.0,0.3125,15.5,5,257.0,254.0,387.0,406.0,430.0,418.0,480.0
1990-05-11,215.0,201.0,10.0,0.125,12.5,4,254.0,387.0,406.0,430.0,418.0,480.0,537.0
1990-05-12,215.0,234.2,10.0,0.0,12.5,3,387.0,406.0,430.0,418.0,480.0,537.0,535.0
1990-05-13,327.0,282.2,10.0,0.0,8.0,3,406.0,430.0,418.0,480.0,537.0,535.0,468.0
1990-05-14,318.0,311.4,10.0,0.0,8.0,3,430.0,418.0,480.0,537.0,535.0,468.0,418.0
1990-05-15,283.0,346.8,10.0,0.0,7.0,3,418.0,480.0,537.0,535.0,468.0,418.0,398.0
1990-05-16,177.0,379.0,10.0,0.0,5.5,3,480.0,537.0,535.0,468.0,418.0,398.0,374.0
1990-05-17,227.0,424.2,10.0,0.0,3.0,3,537.0,535.0,468.0,418.0,398.0,374.0,407.0
1990-05-18,283.0,454.2,10.0,0.0,2.5,3,535.0,468.0,418.0,398.0,374.0,407.0,444.0
1990-05-19,283.0,480.0,10.0,0.0,2.0,3,468.0,418.0,398.0,374.0,407.0,444.0,465.0
1990-05-20,150.0,487.6,10.0,0.0,0.5,3,418.0,398.0,374.0,407.0,444.0,465.0,477.0
1990-05-21,131.0,487.6,10.0,0.0,0.5,3,398.0,374.0,407.0,444.0,465.0,477.0,474.0
1990-05-22,139.0,471.2,10.0,0.0,0.0,3,374.0,407.0,444.0,465.0,477.0,474.0,458.0
1990-05-23,163.0,438.6,10.0,0.0,2.0,3,407.0,444.0,465.0,477.0,474.0,458.0,434.0
1990-05-24,163.0,413.0,10.0,0.0,0.5,3,444.0,465.0,477.0,474.0,458.0,434.0,417.0
1990-05-25,163.0,408.2,5.0,0.0,3.0,3,465.0,477.0,474.0,458.0,434.0,417.0,387.0
1990-05-26,161.0,417.6,5.0,0.0,2.0,3,477.0,474.0,458.0,434.0,417.0,387.0,397.0
1990-05-27,103.0,433.4,3.5,0.0,0.0,3,474.0,458.0,434.0,417.0,387.0,397.0,390.0
1990-05-28,103.0,453.4,3.0,0.0,0.0,3,458.0,434.0,417.0,387.0,397.0,390.0,340.0
1990-05-29,103.0,463.6,3.0,0.0,0.0,3,434.0,417.0,387.0,397.0,390.0,340.0,318.0
1990-05-30,103.0,461.6,2.0,0.0,0.0,3,417.0,387.0,397.0,390.0,340.0,318.0,280.0
1990-05-31,70.0,452.0,1.5,0.0,0.0,3,387.0,397.0,390.0,340.0,318.0,280.0,250.0
1990-06-01,90.0,434.0,1.0,0.0,0.0,3,397.0,390.0,340.0,318.0,280.0,250.0,270.0
1990-06-02,90.0,418.6,1.0,0.0,0.0,3,390.0,340.0,318.0,280.0,250.0,270.0,431.0
1990-06-03,90.0,405.0,1.0,0.0,0.0,3,340.0,318.0,280.0,250.0,270.0,431.0,542.0
1990-06-04,134.0,386.2,1.0,0.0,0.0,3,318.0,280.0,250.0,270.0,431.0,542.0,562.0
1990-06-05,140.0,366.4,1.0,0.0,0.0,3,280.0,250.0,270.0,431.0,542.0,562.0,575.0
1990-06-06,154.0,345.0,1.0,0.0,0.0,3,250.0,270.0,431.0,542.0,562.0,575.0,567.0
1990-06-07,167.0,315.6,0.5,0.0,0.0,3,270.0,431.0,542.0,562.0,575.0,567.0,538.0
1990-06-08,147.0,291.6,0.0,0.0,0.0,3,431.0,542.0,562.0,575.0,567.0,538.0,477.0
1990-06-09,181.0,309.8,0.0,0.0,0.0,3,542.0,562.0,575.0,567.0,538.0,477.0,405.0
1990-06-10,292.0,354.6,0.0,0.0,0.0,3,562.0,575.0,567.0,538.0,477.0,405.0,346.0
1990-06-11,312.0,411.0,0.0,0.0,0.0,3,575.0,567.0,538.0,477.0,405.0,346.0,331.0
1990-06-12,325.0,476.0,0.0,0.0,0.0,3,567.0,538.0,477.0,405.0,346.0,331.0,330.0
1990-06-13,325.0,535.4,0.0,0.0,0.0,3,538.0,477.0,405.0,346.0,331.0,330.0,389.0
1990-06-14,325.0,556.8,0.0,0.0,0.0,3,477.0,405.0,346.0,331.0,330.0,389.0,498.0
1990-06-15,305.0,543.8,0.0,0.0,0.0,3,405.0,346.0,331.0,330.0,389.0,498.0,565.0
1990-06-16,170.0,512.4,0.0,0.0,0.0,3,346.0,331.0,330.0,389.0,498.0,565.0,603.0
1990-06-17,229.0,466.6,0.0,0.0,0.0,3,331.0,330.0,389.0,498.0,565.0,603.0,602.0
1990-06-18,244.0,419.4,0.0,0.0,0.0,3,330.0,389.0,498.0,565.0,603.0,602.0,602.0
1990-06-19,245.0,377.8,0.0,0.0,0.0,3,389.0,498.0,565.0,603.0,602.0,602.0,589.0
1990-06-20,237.0,360.2,0.0,0.0,0.0,3,498.0,565.0,603.0,602.0,602.0,589.0,548.0
1990-06-21,208.0,378.8,0.0,0.0,0.0,3,565.0,603.0,602.0,602.0,589.0,548.0,546.0
1990-06-22,235.0,422.6,0.0,0.0,0.0,3,603.0,602.0,602.0,589.0,548.0,546.0,491.0
1990-06-23,273.0,477.0,0.0,0.0,0.0,3,602.0,602.0,589.0,548.0,546.0,491.0,451.0
1990-06-24,273.0,531.4,0.0,0.0,0.0,3,602.0,589.0,548.0,546.0,491.0,451.0,433.0
1990-06-25,273.0,574.0,0.0,0.0,0.0,3,589.0,548.0,546.0,491.0,451.0,433.0,403.0
1990-06-26,273.0,592.2,0.0,0.0,0.0,3,548.0,546.0,491.0,451.0,433.0,403.0,370.0
1990-06-27,214.0,588.8,0.0,0.0,0.0,3,546.0,491.0,451.0,433.0,403.0,370.0,370.0
1990-06-28,105.0,577.4,0.0,0.0,0.0,3,491.0,451.0,433.0,403.0,370.0,370.0,470.0
1990-06-29,112.0,555.2,0.0,0.0,0.0,3,451.0,433.0,403.0,370.0,370.0,470.0,542.0
1990-06-30,152.0,525.0,0.0,0.0,0.0,3,433.0,403.0,370.0,370.0,470.0,542.0,516.0
1990-07-01,169.0,493.8,0.0,0.0,0.0,3,403.0,370.0,370.0,470.0,542.0,516.0,481.0
1990-07-02,199.0,464.8,0.0,0.0,0.0,3,370.0,370.0,470.0,542.0,516.0,481.0,451.0
1990-07-03,219.0,429.6,0.0,0.0,0.0,3,370.0,470.0,542.0,516.0,481.0,451.0,419.0
1990-07-04,178.0,405.4,0.0,0.0,0.0,3,470.0,542.0,516.0,481.0,451.0,419.0,385.0
1990-07-05,176.0,409.2,0.0,0.0,0.0,3,542.0,516.0,481.0,451.0,419.0,385.0,345.0
1990-07-06,172.0,431.0,0.0,0.0,0.0,3,516.0,481.0,451.0,419.0,385.0,345.0,305.0
1990-07-07,172.0,453.6,0.0,0.0,0.0,3,481.0,451.0,419.0,385.0,345.0,305.0,262.0
1990-07-08,172.0,475.8,0.0,0.0,0.0,3,451.0,419.0,385.0,345.0,305.0,262.0,249.0
1990-07-09,172.0,492.0,0.0,0.0,0.0,3,419.0,385.0,345.0,305.0,262.0,249.0,247.0
1990-07-10,172.0,481.8,0.0,0.0,0.0,3,385.0,345.0,305.0,262.0,249.0,247.0,225.0
1990-07-11,172.0,450.4,0.0,0.0,0.0,3,345.0,305.0,262.0,249.0,247.0,225.0,205.0
1990-07-12,197.0,416.2,0.0,0.0,0.0,3,305.0,262.0,249.0,247.0,225.0,205.0,192.0
1990-07-13,237.0,381.0,0.0,0.0,0.0,3,262.0,249.0,247.0,225.0,205.0,192.0,170.0
1990-07-14,254.0,343.2,0.0,0.0,0.0,3,249.0,247.0,225.0,205.0,192.0,170.0,157.0
1990-07-15,232.0,309.2,0.0,0.0,0.0,3,247.0,225.0,205.0,192.0,170.0,157.0,146.0
1990-07-16,204.0,281.6,0.0,0.0,0.0,3,225.0,205.0,192.0,170.0,157.0,146.0,144.0
1990-07-17,194.0,257.6,0.0,0.0,0.0,3,205.0,192.0,170.0,157.0,146.0,144.0,144.0
1990-07-18,180.0,237.6,0.0,0.0,0.0,3,192.0,170.0,157.0,146.0,144.0,144.0,142.0
1990-07-19,153.0,223.6,0.0,0.0,0.0,3,170.0,157.0,146.0,144.0,144.0,142.0,145.0
1990-07-20,135.0,207.8,0.0,0.0,0.0,3,157.0,146.0,144.0,144.0,142.0,145.0,159.0
1990-07-21,105.0,189.8,0.0,0.0,0.0,3,146.0,144.0,144.0,142.0,145.0,159.0,155.0
1990-07-22,103.0,174.0,0.0,0.0,0.0,3,144.0,144.0,142.0,145.0,159.0,155.0,146.0
1990-07-23,103.0,161.8,0.0,0.0,0.0,3,144.0,142.0,145.0,159.0,155.0,146.0,142.0
1990-07-24,81.0,152.2,0.0,0.0,0.0,3,142.0,145.0,159.0,155.0,146.0,142.0,138.0
1990-07-25,63.0,146.6,0.0,0.0,0.0,3,145.0,159.0,155.0,146.0,142.0,138.0,134.0
1990-07-26,50.0,144.2,0.0,0.0,0.0,3,159.0,155.0,146.0,142.0,138.0,134.0,135.0
1990-07-27,28.0,146.8,0.0,0.0,0.0,3,155.0,146.0,142.0,138.0,134.0,135.0,132.0
1990-07-28,17.0,149.0,0.0,0.0,0.0,3,146.0,142.0,138.0,134.0,135.0,132.0,124.0
1990-07-29,17.0,149.4,0.0,0.0,0.0,3,142.0,138.0,134.0,135.0,132.0,124.0,125.0
1990-07-30,17.0,149.4,0.0,0.0,0.0,3,138.0,134.0,135.0,132.0,124.0,125.0,150.0
1990-07-31,21.0,148.0,0.0,0.0,0.0,3,134.0,135.0,132.0,124.0,125.0,150.0,202.0
1990-08-01,25.0,143.0,0.0,0.0,0.0,3,135.0,132.0,124.0,125.0,150.0,202.0,235.0
1990-08-02,25.0,139.0,0.0,0.0,0.0,3,132.0,124.0,125.0,150.0,202.0,235.0,262.0
1990-08-03,27.0,136.2,0.0,0.0,0.0,3,124.0,125.0,150.0,202.0,235.0,262.0,302.0
1990-08-04,31.0,132.6,0.0,0.0,0.0,3,125.0,150.0,202.0,235.0,262.0,302.0,330.0
1990-08-05,22.0,130.0,0.0,0.0,0.0,3,150.0,202.0,235.0,262.0,302.0,330.0,339.0
1990-08-06,26.0,133.2,0.0,0.0,0.0,3,202.0,235.0,262.0,302.0,330.0,339.0,312.0
1990-08-07,78.0,146.6,0.0,0.0,0.0,3,235.0,262.0,302.0,330.0,339.0,312.0,253.0
1990-08-08,111.0,167.2,0.0,0.0,0.0,3,262.0,302.0,330.0,339.0,312.0,253.0,196.0
1990-08-09,138.0,194.8,0.0,0.0,0.0,3,302.0,330.0,339.0,312.0,253.0,196.0,163.0
1990-08-10,178.0,230.2,0.0,0.0,0.0,3,330.0,339.0,312.0,253.0,196.0,163.0,128.0
1990-08-11,206.0,266.2,0.0,0.0,0.0,3,339.0,312.0,253.0,196.0,163.0,128.0,113.0
1990-08-12,214.0,293.6,0.0,0.0,0.0,3,312.0,253.0,196.0,163.0,128.0,113.0,99.0
1990-08-13,189.0,309.0,0.0,0.0,0.0,3,253.0,196.0,163.0,128.0,113.0,99.0,99.0
1990-08-14,137.0,307.2,0.0,0.0,0.0,3,196.0,163.0,128.0,113.0,99.0,99.0,98.0
1990-08-15,143.0,286.0,0.0,0.0,0.0,3,163.0,128.0,113.0,99.0,99.0,98.0,98.0
1990-08-16,176.0,252.6,0.0,0.0,0.0,3,128.0,113.0,99.0,99.0,98.0,98.0,98.0
1990-08-17,211.0,210.4,0.0,0.0,0.0,3,113.0,99.0,99.0,98.0,98.0,98.0,99.0
1990-08-18,226.0,170.6,0.0,0.0,0.0,3,99.0,99.0,98.0,98.0,98.0,99.0,109.0
1990-08-19,240.0,139.8,0.0,0.0,0.0,3,99.0,98.0,98.0,98.0,99.0,109.0,127.0
1990-08-20,213.0,120.4,0.0,0.0,0.0,3,98.0,98.0,98.0,99.0,109.0,127.0,140.0
1990-08-21,155.0,107.4,0.0,0.0,0.0,3,98.0,98.0,99.0,109.0,127.0,140.0,140.0
1990-08-22,98.0,101.4,0.0,0.0,0.0,3,98.0,99.0,109.0,127.0,140.0,140.0,135.0
1990-08-23,65.0,98.4,0.0,0.0,0.0,3,99.0,109.0,127.0,140.0,140.0,135.0,133.0
1990-08-24,30.0,98.4,0.0,0.0,0.0,3,109.0,127.0,140.0,140.0,135.0,133.0,133.0
1990-08-25,15.0,100.4,0.0,0.0,0.0,3,127.0,140.0,140.0,135.0,133.0,133.0,147.0
1990-08-26,29.0,106.2,0.0,0.0,0.0,3,140.0,140.0,135.0,133.0,133.0,147.0,160.0
1990-08-27,42.0,114.6,0.0,0.0,0.0,3,140.0,135.0,133.0,133.0,147.0,160.0,180.0
1990-08-28,42.0,123.0,0.0,0.0,0.0,3,135.0,133.0,133.0,147.0,160.0,180.0,202.0
1990-08-29,42.0,130.2,0.0,0.0,0.0,3,133.0,133.0,147.0,160.0,180.0,202.0,202.0
1990-08-30,42.0,135.0,0.0,0.0,0.0,3,133.0,147.0,160.0,180.0,202.0,202.0,196.0
1990-08-31,41.0,136.2,0.0,0.0,0.0,3,147.0,160.0,180.0,202.0,202.0,196.0,179.0
1990-09-01,38.0,137.6,0.0,0.0,0.0,3,160.0,180.0,202.0,202.0,196.0,179.0,172.0
1990-09-02,33.0,141.6,0.0,0.0,0.0,3,180.0,202.0,202.0,196.0,179.0,172.0,172.0
1990-09-03,47.0,150.6,0.0,0.0,0.0,3,202.0,202.0,196.0,179.0,172.0,172.0,173.0
1990-09-04,69.0,164.4,0.0,0.0,0.0,3,202.0,196.0,179.0,172.0,172.0,173.0,184.0
1990-09-05,69.0,178.2,0.0,0.0,0.0,3,196.0,179.0,172.0,172.0,173.0,184.0,192.0
1990-09-06,69.0,188.0,0.0,0.0,0.0,3,179.0,172.0,172.0,173.0,184.0,192.0,193.0
1990-09-07,69.0,191.8,0.0,0.0,0.0,3,172.0,172.0,173.0,184.0,192.0,193.0,190.0
