date,stage_max_amplitude,stage_max_mean,snow_coverage_station_amplitude,snow_height_mean,snow_height_amplitude,water_hazard_sum,1_day,2_day,3_day,4_day,5_day,6_day,7_day
1992-05-23,640.0,775.8,10.0,1.375,20.5,3,953.0,1019.0,1083.0,1107.0,1109.0,1104.0,1082.0
1992-05-24,711.0,836.8,10.0,0.84375,21.5,3,1019.0,1083.0,1107.0,1109.0,1104.0,1082.0,1056.0
1992-05-25,777.0,891.8,10.0,0.40625,18.0,3,1083.0,1107.0,1109.0,1104.0,1082.0,1056.0,1043.0
1992-05-26,435.0,951.6,8.0,0.09375,16.0,3,1107.0,1109.0,1104.0,1082.0,1056.0,1043.0,1007.0
1992-05-27,363.0,1008.8,7.5,0.0,15.5,3,1109.0,1104.0,1082.0,1056.0,1043.0,1007.0,938.0
1992-05-28,325.0,1054.2,7.5,0.0,15.5,3,1104.0,1082.0,1056.0,1043.0,1007.0,938.0,854.0
1992-05-29,288.0,1084.4,7.0,0.0,15.5,3,1082.0,1056.0,1043.0,1007.0,938.0,854.0,781.0
1992-05-30,227.0,1097.0,7.0,0.0,15.5,3,1056.0,1043.0,1007.0,938.0,854.0,781.0,711.0
1992-05-31,156.0,1091.6,6.0,0.0,15.5,3,1043.0,1007.0,938.0,854.0,781.0,711.0,649.0
1992-06-01,90.0,1078.8,6.0,0.0,15.5,3,1007.0,938.0,854.0,781.0,711.0,649.0,588.0
1992-06-02,102.0,1058.4,6.0,0.0,15.0,3,938.0,854.0,781.0,711.0,649.0,588.0,534.0
1992-06-03,171.0,1025.2,6.0,0.21875,11.5,3,854.0,781.0,711.0,649.0,588.0,534.0,496.0
1992-06-04,255.0,979.6,6.0,0.4596045759326197,10.646326785078084,3,781.0,711.0,649.0,588.0,534.0,496.0,474.0
1992-06-05,323.0,924.6,6.0,0.6987063609413473,7.174371439860359,3,711.0,649.0,588.0,534.0,496.0,474.0,460.0
1992-06-06,371.0,858.2,5.0,0.9356021443947988,4.709667464744776,3,649.0,588.0,534.0,496.0,474.0,460.0,467.0
1992-06-07,407.0,786.6,5.0,1.1853610906129095,4.50385686051023,3,588.0,534.0,496.0,474.0,460.0,467.0,475.0
1992-06-08,455.0,716.6,5.0,1.4522973807523856,2.729019357768382,3,534.0,496.0,474.0,460.0,467.0,475.0,475.0
1992-06-09,473.0,652.6,5.0,1.7252288173804327,0.6330970139512484,3,496.0,474.0,460.0,467.0,475.0,475.0,458.0
1992-06-10,442.0,595.6,5.0,1.9823502722745585,-2.6139432783060137,3,474.0,460.0,467.0,475.0,475.0,458.0,433.0
1992-06-11,380.0,548.2,5.0,2.2300562270638338,-3.9632952766284038,3,460.0,467.0,475.0,475.0,458.0,433.0,413.0
1992-06-12,321.0,510.4,5.0,2.4697674420419453,-3.8353794396497856,3,467.0,475.0,475.0,458.0,433.0,413.0,401.0
1992-06-13,251.0,486.2,5.0,2.726749536585616,-4.111713512698728,3,475.0,475.0,458.0,433.0,413.0,401.0,401.0
1992-06-14,189.0,474.4,5.0,2.990678545002595,-4.222864134671663,3,475.0,458.0,433.0,413.0,401.0,401.0,424.0
1992-06-15,128.0,470.2,5.0,3.2384999722314043,-3.9651428356609517,3,458.0,433.0,413.0,401.0,401.0,424.0,449.0
1992-06-16,76.0,467.0,5.0,3.2384999722314043,0.0,3,433.0,413.0,401.0,401.0,424.0,449.0,447.0
1992-06-17,63.0,461.6,5.0,3.238499972231404,0.0,3,413.0,401.0,401.0,424.0,449.0,447.0,437.0
1992-06-18,62.0,450.8,5.0,3.238499972231404,0.0,3,401.0,401.0,424.0,449.0,447.0,437.0,425.0
1992-06-19,74.0,436.0,5.0,3.0197499722314043,0.0,3,401.0,424.0,449.0,447.0,437.0,425.0,442.0
1992-06-20,74.0,421.2,5.0,2.7788953962987843,0.0,3,424.0,449.0,447.0,437.0,425.0,442.0,468.0
1992-06-21,74.0,414.4,5.0,2.5397936112900568,0.0,3,449.0,447.0,437.0,425.0,442.0,468.0,490.0
1992-06-22,74.0,417.6,5.0,2.3028978278366052,0.0,3,447.0,437.0,425.0,442.0,468.0,490.0,516.0
1992-06-23,57.0,424.4,5.0,2.053138881618495,0.0,3,437.0,425.0,442.0,468.0,490.0,516.0,527.0
1992-06-24,48.0,431.6,5.0,1.7862025914790185,0.0,3,425.0,442.0,468.0,490.0,516.0,527.0,528.0
1992-06-25,48.0,436.4,5.0,1.5132711548509716,0.0,3,442.0,468.0,490.0,516.0,527.0,528.0,522.0
1992-06-26,48.0,440.0,5.0,1.2561496999568458,0.0,3,468.0,490.0,516.0,527.0,528.0,522.0,515.0
1992-06-27,67.0,443.8,5.0,1.0084437451675705,0.0,3,490.0,516.0,527.0,528.0,522.0,515.0,505.0
1992-06-28,66.0,452.4,5.0,0.768732530189459,0.0,3,516.0,527.0,528.0,522.0,515.0,505.0,487.0
1992-06-29,91.0,468.2,5.0,0.5117504356457884,0.0,3,527.0,528.0,522.0,515.0,505.0,487.0,455.0
1992-06-30,102.0,488.6,5.0,0.24782142722880948,0.0,3,528.0,522.0,515.0,505.0,487.0,455.0,424.0
1992-07-01,103.0,505.8,5.0,0.0,0.0,3,522.0,515.0,505.0,487.0,455.0,424.0,395.0
1992-07-02,103.0,516.6,5.0,0.0,0.0,3,515.0,505.0,487.0,455.0,424.0,395.0,387.0
1992-07-03,86.0,521.6,5.0,0.0,3.5,3,505.0,487.0,455.0,424.0,395.0,387.0,398.0
1992-07-04,60.0,519.4,3.1743834461387905,0.0,3.853673214921915,3,487.0,455.0,424.0,395.0,387.0,398.0,397.0
1992-07-05,41.0,511.4,2.7899206895576745,0.0,3.825628560139642,3,455.0,424.0,395.0,387.0,398.0,397.0,394.0
1992-07-06,73.0,496.8,2.7899206895576745,0.0,3.790332535255225,3,424.0,395.0,387.0,398.0,397.0,394.0,375.0
1992-07-07,104.0,477.2,2.7899206895576745,0.0,3.99614313948977,3,395.0,387.0,398.0,397.0,394.0,375.0,347.0
1992-07-08,133.0,453.2,2.7899206895576745,0.0,4.270980642231618,3,387.0,398.0,397.0,394.0,375.0,347.0,324.0
1992-07-09,135.0,429.6,2.7899206895576745,0.0,4.366902986048752,3,398.0,397.0,394.0,375.0,347.0,324.0,301.0
1992-07-10,128.0,411.8,2.7899206895576745,0.0,4.113943278306014,3,397.0,394.0,375.0,347.0,324.0,301.0,282.0
1992-07-11,118.0,400.2,2.7899206895576745,0.0,3.9632952766284038,3,394.0,375.0,347.0,324.0,301.0,282.0,303.0
1992-07-12,100.0,394.2,2.7899206895576745,0.0,3.8353794396497856,3,375.0,347.0,324.0,301.0,282.0,303.0,308.0
1992-07-13,80.0,390.2,2.7899206895576745,0.0,4.111713512698728,3,347.0,324.0,301.0,282.0,303.0,308.0,302.0
1992-07-14,77.0,382.2,2.6007646070061816,0.0,4.222864134671663,3,324.0,301.0,282.0,303.0,308.0,302.0,406.0
1992-07-15,74.0,367.4,2.383357299459456,0.0,3.9651428356609517,3,301.0,282.0,303.0,308.0,302.0,406.0,460.0
1992-07-16,97.0,348.2,0.0,0.0,0.0,3,282.0,303.0,308.0,302.0,406.0,460.0,466.0
1992-07-17,116.0,325.8,0.0,0.0,0.0,3,303.0,308.0,302.0,406.0,460.0,466.0,464.0
1992-07-18,115.0,311.4,0.0,0.0,0.0,3,308.0,302.0,406.0,460.0,466.0,464.0,493.0
1992-07-19,112.0,303.6,0.0,0.0,0.0,3,302.0,406.0,460.0,466.0,464.0,493.0,514.0
1992-07-20,93.0,299.2,0.0,0.0,0.0,3,406.0,460.0,466.0,464.0,493.0,514.0,514.0
1992-07-21,124.0,320.2,0.0,0.0,0.0,3,460.0,466.0,464.0,493.0,514.0,514.0,492.0
1992-07-22,178.0,355.8,0.0,0.0,0.0,3,466.0,464.0,493.0,514.0,514.0,492.0,459.0
1992-07-23,184.0,388.4,0.0,0.0,0.0,3,464.0,493.0,514.0,514.0,492.0,459.0,460.0
1992-07-24,184.0,419.6,0.0,0.0,0.0,3,493.0,514.0,514.0,492.0,459.0,460.0,474.0
1992-07-25,191.0,457.8,0.0,0.0,0.0,3,514.0,514.0,492.0,459.0,460.0,474.0,463.0
1992-07-26,212.0,479.4,0.0,0.0,0.0,3,514.0,492.0,459.0,460.0,474.0,463.0,447.0
1992-07-27,212.0,490.2,0.0,0.0,0.0,3,492.0,459.0,460.0,474.0,463.0,447.0,417.0
1992-07-28,108.0,495.4,0.0,0.0,0.0,3,459.0,460.0,474.0,463.0,447.0,417.0,387.0
1992-07-29,55.0,494.4,0.0,0.0,0.0,3,460.0,474.0,463.0,447.0,417.0,387.0,377.0
1992-07-30,55.0,487.8,0.0,0.0,0.0,3,474.0,463.0,447.0,417.0,387.0,377.0,370.0
1992-07-31,55.0,479.8,0.0,0.0,0.0,3,463.0,447.0,417.0,387.0,377.0,370.0,352.0
1992-08-01,55.0,469.6,0.0,0.0,0.0,3,447.0,417.0,387.0,377.0,370.0,352.0,347.0
1992-08-02,67.0,460.6,0.0,0.0,0.0,3,417.0,387.0,377.0,370.0,352.0,347.0,355.0
1992-08-03,97.0,452.2,0.0,0.0,0.0,3,387.0,377.0,370.0,352.0,347.0,355.0,373.0
1992-08-04,105.0,437.6,0.0,0.0,0.0,3,377.0,370.0,352.0,347.0,355.0,373.0,392.0
1992-08-05,97.0,418.2,0.0,0.0,0.0,3,370.0,352.0,347.0,355.0,373.0,392.0,397.0
1992-08-06,104.0,399.6,0.0,0.0,0.0,3,352.0,347.0,355.0,373.0,392.0,397.0,387.0
1992-08-07,122.0,380.6,0.0,0.0,0.0,3,347.0,355.0,373.0,392.0,397.0,387.0,358.0
1992-08-08,116.0,366.6,0.0,0.0,0.0,3,355.0,373.0,392.0,397.0,387.0,358.0,329.0
1992-08-09,100.0,360.2,0.0,0.0,0.0,3,373.0,392.0,397.0,387.0,358.0,329.0,307.0
1992-08-10,70.0,359.4,0.0,0.0,0.0,3,392.0,397.0,387.0,358.0,329.0,307.0,290.0
1992-08-11,45.0,363.8,0.0,0.0,0.0,3,397.0,387.0,358.0,329.0,307.0,290.0,263.0
1992-08-12,50.0,372.8,0.0,0.0,0.0,3,387.0,358.0,329.0,307.0,290.0,263.0,239.0
1992-08-13,50.0,380.8,0.0,0.0,0.0,3,358.0,329.0,307.0,290.0,263.0,239.0,215.0
1992-08-14,50.0,381.4,0.0,0.0,0.0,3,329.0,307.0,290.0,263.0,239.0,215.0,200.0
1992-08-15,68.0,372.6,0.0,0.0,0.0,3,307.0,290.0,263.0,239.0,215.0,200.0,182.0
1992-08-16,90.0,355.6,0.0,0.0,0.0,3,290.0,263.0,239.0,215.0,200.0,182.0,167.0
1992-08-17,107.0,334.2,0.0,0.0,0.0,3,263.0,239.0,215.0,200.0,182.0,167.0,155.0
1992-08-18,134.0,309.4,0.0,0.0,0.0,3,239.0,215.0,200.0,182.0,167.0,155.0,145.0
1992-08-19,158.0,285.6,0.0,0.0,0.0,3,215.0,200.0,182.0,167.0,155.0,145.0,146.0
1992-08-20,172.0,262.8,0.0,0.0,0.0,3,200.0,182.0,167.0,155.0,145.0,146.0,151.0
1992-08-21,158.0,241.4,0.0,0.0,0.0,3,182.0,167.0,155.0,145.0,146.0,151.0,161.0
1992-08-22,147.0,219.8,0.0,0.0,0.0,3,167.0,155.0,145.0,146.0,151.0,161.0,197.0
1992-08-23,140.0,200.6,0.0,0.0,0.0,3,155.0,145.0,146.0,151.0,161.0,197.0,219.0
1992-08-24,135.0,183.8,0.0,0.0,0.0,3,145.0,146.0,151.0,161.0,197.0,219.0,225.0
1992-08-25,118.0,169.8,0.0,0.0,0.0,3,146.0,151.0,161.0,197.0,219.0,225.0,225.0
1992-08-26,94.0,159.0,0.0,0.0,0.0,3,151.0,161.0,197.0,219.0,225.0,225.0,208.0
1992-08-27,70.0,152.8,0.0,0.0,0.0,3,161.0,197.0,219.0,225.0,225.0,208.0,198.0
1992-08-28,55.0,151.6,0.0,0.0,0.0,3,197.0,219.0,225.0,225.0,208.0,198.0,190.0
1992-08-29,52.0,160.0,0.0,0.0,0.0,3,219.0,225.0,225.0,208.0,198.0,190.0,182.0
1992-08-30,74.0,174.8,0.0,0.0,0.0,3,225.0,225.0,208.0,198.0,190.0,182.0,175.0
1992-08-31,80.0,190.6,0.0,0.0,0.0,3,225.0,208.0,198.0,190.0,182.0,175.0,170.0
1992-09-01,80.0,205.4,0.0,0.0,0.0,3,208.0,198.0,190.0,182.0,175.0,170.0,162.0
1992-09-02,79.0,214.8,0.0,0.0,0.0,3,198.0,190.0,182.0,175.0,170.0,162.0,200.0
1992-09-03,74.0,215.0,0.0,0.0,0.0,3,190.0,182.0,175.0,170.0,162.0,200.0,227.0
1992-09-04,64.0,209.2,0.0,0.0,0.0,3,182.0,175.0,170.0,162.0,200.0,227.0,244.0
1992-09-05,43.0,200.6,0.0,0.0,0.0,3,175.0,170.0,162.0,200.0,227.0,244.0,306.0
1992-09-06,50.0,190.6,0.0,0.0,0.0,3,170.0,162.0,200.0,227.0,244.0,306.0,377.0
1992-09-07,55.0,183.0,0.0,0.0,0.0,3,162.0,200.0,227.0,244.0,306.0,377.0,423.0
1992-09-08,63.0,175.8,0.0,0.0,0.0,3,200.0,227.0,244.0,306.0,377.0,423.0,446.0
1992-09-09,46.0,177.8,0.0,0.0,0.0,3,227.0,244.0,306.0,377.0,423.0,446.0,447.0
1992-09-10,65.0,186.8,0.0,0.0,0.0,3,244.0,306.0,377.0,423.0,446.0,447.0,436.0
1992-09-11,82.0,200.6,0.0,0.0,0.0,3,306.0,377.0,423.0,446.0,447.0,436.0,416.0
1992-09-12,144.0,227.8,0.0,0.0,0.0,3,377.0,423.0,446.0,447.0,436.0,416.0,390.0
1992-09-13,215.0,270.8,0.0,0.0,0.0,3,423.0,446.0,447.0,436.0,416.0,390.0,376.0
1992-09-14,261.0,315.4,0.0,0.0,0.0,3,446.0,447.0,436.0,416.0,390.0,376.0,366.0
1992-09-15,284.0,359.2,5.0,0.0,0.0,3,447.0,436.0,416.0,390.0,376.0,366.0,358.0
1992-09-16,247.0,399.8,5.0,0.0,0.0,3,436.0,416.0,390.0,376.0,366.0,358.0,359.0
1992-09-17,220.0,425.8,5.0,0.0,0.0,3,416.0,390.0,376.0,366.0,358.0,359.0,359.0
1992-09-18,203.0,433.6,5.0,0.0,0.0,3,390.0,376.0,366.0,358.0,359.0,359.0,339.0
1992-09-19,141.0,427.0,5.0,0.0,0.0,3,376.0,366.0,358.0,359.0,359.0,339.0,318.0
1992-09-20,71.0,413.0,5.0,0.0,0.0,3,366.0,358.0,359.0,359.0,339.0,318.0,299.0
1992-09-21,81.0,396.8,5.0,0.0,0.0,3,358.0,359.0,359.0,339.0,318.0,299.0,283.0
1992-09-22,89.0,381.2,5.0,0.0,0.0,3,359.0,359.0,339.0,318.0,299.0,283.0,258.0
1992-09-23,89.0,369.8,5.0,0.0,0.0,3,359.0,339.0,318.0,299.0,283.0,258.0,243.0
1992-09-24,78.0,363.6,5.0,0.0,0.0,3,339.0,318.0,299.0,283.0,258.0,243.0,230.0
1992-09-25,77.0,356.2,5.0,0.0,0.0,3,318.0,299.0,283.0,258.0,243.0,230.0,216.0
1992-09-26,72.0,346.6,5.0,0.0,0.0,3,299.0,283.0,258.0,243.0,230.0,216.0,201.0
1992-09-27,77.0,334.8,5.0,0.0,0.0,3,283.0,258.0,243.0,230.0,216.0,201.0,187.0
1992-09-28,83.0,319.6,5.0,0.0,0.0,3,258.0,243.0,230.0,216.0,201.0,187.0,173.0
1992-09-29,101.0,299.4,10.0,0.25,-4.0,3,243.0,230.0,216.0,201.0,187.0,173.0,160.0
1992-09-30,116.0,280.2,10.0,0.34375,-1.5,3,230.0,216.0,201.0,187.0,173.0,160.0,144.0
1992-10-01,129.0,262.6,10.0,0.4375,-1.5,3,216.0,201.0,187.0,173.0,160.0,144.0,134.0
1992-10-02,123.0,246.0,10.0,0.46875,-0.5,3,201.0,187.0,173.0,160.0,144.0,134.0,126.0
1992-10-03,117.0,229.6,10.0,0.5,-0.5,3,187.0,173.0,160.0,144.0,134.0,126.0,119.0
1992-10-04,112.0,215.4,10.0,0.625,-2.0,3,173.0,160.0,144.0,134.0,126.0,119.0,114.0
1992-10-05,110.0,201.4,10.0,0.75,-2.0,3,160.0,144.0,134.0,126.0,119.0,114.0,107.0
1992-10-06,98.0,187.4,10.0,0.75,0.0,3,144.0,134.0,126.0,119.0,114.0,107.0,101.0
1992-10-07,99.0,173.0,10.0,0.75,0.0,3,134.0,126.0,119.0,114.0,107.0,101.0,91.0
1992-10-08,96.0,159.6,10.0,0.75,0.0,3,126.0,119.0,114.0,107.0,101.0,91.0,88.0
1992-10-09,90.0,147.4,10.0,0.75,0.0,3,119.0,114.0,107.0,101.0,91.0,88.0,86.0
1992-10-10,82.0,136.6,10.0,0.75,0.0,3,114.0,107.0,101.0,91.0,88.0,86.0,78.0
1992-10-11,73.0,127.4,10.0,0.75,0.0,3,107.0,101.0,91.0,88.0,86.0,78.0,74.0
1992-10-12,66.0,120.0,10.0,0.75,0.0,3,101.0,91.0,88.0,86.0,78.0,74.0,72.0
1992-10-13,59.0,113.4,10.0,0.75,0.0,3,91.0,88.0,86.0,78.0,74.0,72.0,72.0
1992-10-14,53.0,106.4,10.0,0.75,0.0,3,88.0,86.0,78.0,74.0,72.0,72.0,67.0
1992-10-15,46.0,100.2,10.0,0.5,0.0,3,86.0,78.0,74.0,72.0,72.0,67.0,63.0
1992-10-16,40.0,94.6,10.0,0.40625,0.0,3,78.0,74.0,72.0,72.0,67.0,63.0,62.0
1992-10-17,41.0,88.8,10.0,0.3125,0.0,3,74.0,72.0,72.0,67.0,63.0,62.0,56.0
1992-10-18,40.0,83.4,10.0,0.3125,-0.5,3,72.0,72.0,67.0,63.0,62.0,56.0,51.0
1992-10-19,35.0,79.6,10.0,0.375,-1.5,3,72.0,67.0,63.0,62.0,56.0,51.0,49.0
1992-10-20,29.0,76.4,10.0,0.3125,-1.0,2,67.0,63.0,62.0,56.0,51.0,49.0,43.0
1992-10-21,24.0,72.6,10.0,0.25,-1.0,1,63.0,62.0,56.0,51.0,49.0,43.0,39.0
1992-10-22,25.0,69.6,10.0,0.34375,-1.5,0,62.0,56.0,51.0,49.0,43.0,39.0,33.0
1992-10-23,24.0,67.2,10.0,0.40625,-1.0,0,56.0,51.0,49.0,43.0,39.0,33.0,31.0
1992-10-24,22.0,64.0,10.0,0.5,-1.5,0,51.0,49.0,43.0,39.0,33.0,31.0,29.0
1992-10-25,23.0,59.8,10.0,0.5625,-1.0,0,49.0,43.0,39.0,33.0,31.0,29.0,28.0
1992-10-26,23.0,56.2,10.0,0.71875,-2.5,0,43.0,39.0,33.0,31.0,29.0,28.0,10.0
1992-10-27,29.0,52.2,10.0,0.8125,-1.5,0,39.0,33.0,31.0,29.0,28.0,10.0,17.0
1992-10-28,28.0,47.6,10.0,0.90625,-1.5,0,33.0,31.0,29.0,28.0,10.0,17.0,18.0
1992-10-29,30.0,43.0,10.0,0.96875,3.0,0,31.0,29.0,28.0,10.0,17.0,18.0,6.0
1992-10-30,31.0,39.0,10.0,1.03125,0.5,0,29.0,28.0,10.0,17.0,18.0,6.0,-5.0
1992-10-31,27.0,35.0,10.0,1.09375,0.5,1,28.0,10.0,17.0,18.0,6.0,-5.0,-26.0
1992-11-01,23.0,32.0,10.0,1.15625,-0.5,2,10.0,17.0,18.0,6.0,-5.0,-26.0,-52.0
1992-11-02,39.0,26.2,10.0,1.6875,-8.0,3,17.0,18.0,6.0,-5.0,-26.0,-52.0,-61.0
1992-11-03,33.0,23.0,10.0,2.15625,-6.0,3,18.0,6.0,-5.0,-26.0,-52.0,-61.0,-59.0
1992-11-04,29.0,20.4,10.0,2.53125,-5.5,3,6.0,-5.0,-26.0,-52.0,-61.0,-59.0,-52.0
1992-11-05,27.0,15.8,10.0,2.9375,-7.5,4,-5.0,-26.0,-52.0,-61.0,-59.0,-52.0,-14.0
1992-11-06,36.0,9.2,10.0,3.3125,-7.0,5,-26.0,-52.0,-61.0,-59.0,-52.0,-14.0,20.0
1992-11-07,55.0,2.0,10.0,3.625,-6.5,6,-52.0,-61.0,-59.0,-52.0,-14.0,20.0,22.0
1992-11-08,80.0,-11.8,10.0,3.96875,-6.5,6,-61.0,-59.0,-52.0,-14.0,20.0,22.0,27.0
1992-11-09,79.0,-27.6,10.0,4.5625,-11.0,6,-59.0,-52.0,-14.0,20.0,22.0,27.0,33.0
1992-11-10,79.0,-40.6,10.0,5.15625,-10.5,6,-52.0,-14.0,20.0,22.0,27.0,33.0,29.0
1992-11-11,79.0,-50.0,10.0,5.625,-10.0,6,-14.0,20.0,22.0,27.0,33.0,29.0,27.0
1992-11-12,67.0,-47.6,10.0,6.125,-9.5,4,20.0,22.0,27.0,33.0,29.0,27.0,26.0
1992-11-13,81.0,-33.2,10.0,6.71875,-11.0,2,22.0,27.0,33.0,29.0,27.0,26.0,24.0
1992-11-14,83.0,-16.6,10.0,7.375,-11.5,0,27.0,33.0,29.0,27.0,26.0,24.0,29.0
1992-11-15,88.0,0.6,10.0,8.03125,-11.5,0,33.0,29.0,27.0,26.0,24.0,29.0,34.0
1992-11-16,94.0,17.6,10.0,8.6875,-11.5,0,29.0,27.0,26.0,24.0,29.0,34.0,39.0
1992-11-17,92.0,26.2,5.0,9.34375,-11.0,0,27.0,26.0,24.0,29.0,34.0,39.0,44.0
1992-11-18,85.0,27.6,4.5,9.5625,-10.5,0,26.0,24.0,29.0,34.0,39.0,44.0,49.0
1992-11-19,47.0,28.4,4.5,9.8125,-11.0,0,24.0,29.0,34.0,39.0,44.0,49.0,51.0
1992-11-20,13.0,27.8,4.5,10.09375,-11.0,0,29.0,34.0,39.0,44.0,49.0,51.0,55.0
1992-11-21,11.0,27.0,4.5,10.375,-10.5,0,34.0,39.0,44.0,49.0,51.0,55.0,59.0
1992-11-22,10.0,28.0,4.5,10.6875,-11.0,0,39.0,44.0,49.0,51.0,55.0,59.0,62.0
1992-11-23,15.0,30.4,4.5,11.03125,-10.5,0,44.0,49.0,51.0,55.0,59.0,62.0,66.0
1992-11-24,20.0,34.0,4.5,11.375,-11.0,0,49.0,51.0,55.0,59.0,62.0,66.0,68.0
1992-11-25,25.0,39.0,4.5,11.4375,-9.5,0,51.0,55.0,59.0,62.0,66.0,68.0,70.0
1992-11-26,27.0,43.4,4.5,11.53125,-10.5,0,55.0,59.0,62.0,66.0,68.0,70.0,72.0
1992-11-27,31.0,47.6,4.5,11.65625,-10.5,0,59.0,62.0,66.0,68.0,70.0,72.0,74.0
1992-11-28,30.0,51.6,4.5,11.8125,-11.0,0,62.0,66.0,68.0,70.0,72.0,74.0,76.0
1992-11-29,28.0,55.2,4.5,11.875,-11.0,0,66.0,68.0,70.0,72.0,74.0,76.0,77.0
1992-11-30,27.0,58.6,0.0,11.90625,-11.0,0,68.0,70.0,72.0,74.0,76.0,77.0,78.0
1992-12-01,24.0,62.0,0.0,11.96875,-11.5,0,70.0,72.0,74.0,76.0,77.0,78.0,80.0
1992-12-02,21.0,65.0,0.0,12.03125,-4.0,0,72.0,74.0,76.0,77.0,78.0,80.0,81.0
1992-12-03,21.0,67.6,0.0,12.09375,-4.5,0,74.0,76.0,77.0,78.0,80.0,81.0,82.0
1992-12-04,19.0,70.0,0.0,12.125,-5.0,0,76.0,77.0,78.0,80.0,81.0,82.0,81.0
1992-12-05,17.0,72.0,0.0,12.15625,-5.0,0,77.0,78.0,80.0,81.0,82.0,81.0,79.0
1992-12-06,15.0,73.8,0.0,12.1875,-5.5,0,78.0,80.0,81.0,82.0,81.0,79.0,78.0
1992-12-07,12.0,75.4,0.0,12.21875,-6.0,0,80.0,81.0,82.0,81.0,79.0,78.0,76.0
1992-12-08,12.0,77.0,0.0,12.25,-6.0,0,81.0,82.0,81.0,79.0,78.0,76.0,75.0
1992-12-09,11.0,78.4,0.0,12.28125,-1.5,0,82.0,81.0,79.0,78.0,76.0,75.0,74.0
1992-12-10,10.0,79.6,0.0,12.3125,-2.0,0,81.0,79.0,78.0,76.0,75.0,74.0,74.0
1992-12-11,8.0,80.4,0.0,12.34375,-2.5,0,79.0,78.0,76.0,75.0,74.0,74.0,73.0
1992-12-12,6.0,80.6,0.0,12.375,-3.0,0,78.0,76.0,75.0,74.0,74.0,73.0,72.0
1992-12-13,5.0,80.2,0.0,12.40625,-1.5,0,76.0,75.0,74.0,74.0,73.0,72.0,72.0
1992-12-14,6.0,79.2,0.0,12.46875,-1.5,0,75.0,74.0,74.0,73.0,72.0,72.0,72.0
1992-12-15,7.0,77.8,0.0,12.65625,-3.5,0,74.0,74.0,73.0,72.0,72.0,72.0,72.0
1992-12-16,8.0,76.4,0.0,12.9375,-5.0,0,74.0,73.0,72.0,72.0,72.0,72.0,72.0
1992-12-17,8.0,75.4,0.0,13.1875,-5.0,0,73.0,72.0,72.0,72.0,72.0,72.0,72.0
1992-12-18,8.0,74.4,0.0,13.4375,-4.5,0,72.0,72.0,72.0,72.0,72.0,72.0,72.0
1992-12-19,7.0,73.6,0.0,13.6875,-4.5,0,72.0,72.0,72.0,72.0,72.0,72.0,71.0
1992-12-20,6.0,73.0,0.0,13.9375,-4.5,0,72.0,72.0,72.0,72.0,72.0,71.0,69.0
1992-12-21,4.0,72.6,0.0,14.1875,-4.5,0,72.0,72.0,72.0,72.0,71.0,69.0,68.0
1992-12-22,3.0,72.2,0.0,14.4375,-4.5,0,72.0,72.0,72.0,71.0,69.0,68.0,67.0
1992-12-23,2.0,72.0,0.0,14.71875,-5.0,0,72.0,72.0,71.0,69.0,68.0,67.0,65.0
1992-12-24,2.0,72.0,0.0,15.0,-5.0,0,72.0,71.0,69.0,68.0,67.0,65.0,64.0
1992-12-25,1.0,72.0,0.0,15.28125,-5.0,0,71.0,69.0,68.0,67.0,65.0,64.0,63.0
1992-12-26,1.0,71.8,0.0,15.5625,-5.0,0,69.0,68.0,67.0,65.0,64.0,63.0,62.0
1992-12-27,3.0,71.2,0.0,15.90625,-6.0,0,68.0,67.0,65.0,64.0,63.0,62.0,61.0
1992-12-28,4.0,70.4,0.0,16.25,-6.0,0,67.0,65.0,64.0,63.0,62.0,61.0,61.0
1992-12-29,5.0,69.4,0.0,16.625,-6.5,0,65.0,64.0,63.0,62.0,61.0,61.0,60.0
1992-12-30,7.0,68.0,0.0,17.03125,-7.5,0,64.0,63.0,62.0,61.0,61.0,60.0,59.0
1992-12-31,8.0,66.6,0.0,17.3125,-7.0,0,63.0,62.0,61.0,61.0,60.0,59.0,58.0
1993-01-01,9.0,65.4,0.0,17.5,-7.0,0,62.0,61.0,61.0,60.0,59.0,58.0,58.0
1993-01-02,9.0,64.2,0.0,17.71875,-7.5,0,61.0,61.0,60.0,59.0,58.0,58.0,57.0
1993-01-03,8.0,63.0,0.0,18.0,-8.5,0,61.0,60.0,59.0,58.0,58.0,57.0,56.0
1993-01-04,7.0,62.2,0.0,18.28125,-8.5,0,60.0,59.0,58.0,58.0,57.0,56.0,55.0
1993-01-05,7.0,61.4,0.0,18.5625,-8.5,0,59.0,58.0,58.0,57.0,56.0,55.0,54.0
1993-01-06,6.0,60.6,0.0,18.84375,-8.5,0,58.0,58.0,57.0,56.0,55.0,54.0,53.0
1993-01-07,6.0,59.8,0.0,19.125,-8.5,0,58.0,57.0,56.0,55.0,54.0,53.0,52.0
1993-01-08,5.0,59.2,0.0,19.375,-8.5,0,57.0,56.0,55.0,54.0,53.0,52.0,52.0
1993-01-09,5.0,58.4,0.0,19.59375,-8.0,0,56.0,55.0,54.0,53.0,52.0,52.0,53.0
1993-01-10,5.0,57.6,0.0,19.8125,-8.0,0,55.0,54.0,53.0,52.0,52.0,53.0,53.0
