,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place,discharge,year,month,day,delta_stage_max,station_id
1993-09-17,219.0,215.0,222.0,10.3,29,,,,,1993.0,9.0,260.0,28.0,3045
1993-09-18,236.0,232.0,239.0,9.5,29,,,,,1993.0,9.0,261.0,17.0,3045
1993-09-19,250.0,249.0,251.0,9.6,29,,,,,1993.0,9.0,262.0,12.0,3045
1993-09-20,254.0,253.0,254.0,9.8,29,,,,,1993.0,9.0,263.0,3.0,3045
1993-09-21,241.0,239.0,243.0,9.1,29,,,,,1993.0,9.0,264.0,-11.0,3045
1993-09-22,233.0,231.0,235.0,8.5,29,,,,,1993.0,9.0,265.0,-8.0,3045
1993-09-23,227.0,225.0,228.0,7.8,29,,,,,1993.0,9.0,266.0,-7.0,3045
1993-09-24,222.0,221.0,222.0,7.7,29,,,,,1993.0,9.0,267.0,-6.0,3045
1993-09-25,218.0,217.0,219.0,7.4,29,,,,,1993.0,9.0,268.0,-3.0,3045
1993-09-26,214.0,213.0,215.0,7.1,29,,,,,1993.0,9.0,269.0,-4.0,3045
1993-09-27,210.0,209.0,210.0,6.7,29,,,,,1993.0,9.0,270.0,-5.0,3045
1993-09-28,206.0,205.0,207.0,6.0,29,,,,,1993.0,9.0,271.0,-3.0,3045
1993-09-29,203.0,202.0,204.0,5.7,29,,,,,1993.0,9.0,272.0,-3.0,3045
1993-09-30,198.0,196.0,199.0,5.7,29,,,,,1993.0,9.0,273.0,-5.0,3045
1993-10-01,190.0,188.0,192.0,5.4,29,,,,,1993.0,10.0,274.0,-7.0,3045
1993-10-02,184.0,181.0,186.0,4.9,29,,,,,1993.0,10.0,275.0,-6.0,3045
1993-10-03,173.0,168.0,177.0,4.5,29,,,,,1993.0,10.0,276.0,-9.0,3045
1993-10-04,151.0,145.0,157.0,4.4,29,,,,,1993.0,10.0,277.0,-20.0,3045
1993-10-05,133.0,129.0,136.0,4.8,29,,,,,1993.0,10.0,278.0,-21.0,3045
1993-10-06,121.0,117.0,124.0,4.6,29,,,,,1993.0,10.0,279.0,-12.0,3045
1993-10-07,109.0,107.0,111.0,4.6,29,,,,,1993.0,10.0,280.0,-13.0,3045
1993-10-08,98.0,95.0,100.0,3.7,29,,,,,1993.0,10.0,281.0,-11.0,3045
1993-10-09,86.0,83.0,89.0,3.0,29,,,,,1993.0,10.0,282.0,-11.0,3045
1993-10-10,77.0,74.0,79.0,2.2,29,,,,,1993.0,10.0,283.0,-10.0,3045
1993-10-11,67.0,63.0,71.0,1.9,29,,,,,1993.0,10.0,284.0,-8.0,3045
1993-10-12,46.0,42.0,49.0,0.9,29,,,,,1993.0,10.0,285.0,-22.0,3045
1993-10-13,32.0,28.0,36.0,0.6,29,,,,,1993.0,10.0,286.0,-13.0,3045
1993-10-14,20.0,17.0,22.0,0.2,29,,,,,1993.0,10.0,287.0,-14.0,3045
1993-10-15,11.0,7.0,14.0,0.2,"4, 2",,,,,1993.0,10.0,288.0,-8.0,3045
1993-10-16,-3.0,-4.0,-1.0,0.2,"4, 2",,,,,1993.0,10.0,289.0,-15.0,3045
1993-10-17,-14.0,-17.0,-10.0,0.2,"8, 2",,,,,1993.0,10.0,290.0,-9.0,3045
1993-10-18,-33.0,-38.0,-27.0,0.2,"9, 2",,,,,1993.0,10.0,291.0,-17.0,3045
1993-10-19,-61.0,-68.0,-53.0,0.2,"9, 2",,,,,1993.0,10.0,292.0,-26.0,3045
1993-10-20,-81.0,-81.0,-80.0,0.2,"9, 2",,,,,1993.0,10.0,293.0,-27.0,3045
1993-10-21,-76.0,-76.0,-75.0,0.2,"9, 2",,,,,1993.0,10.0,294.0,5.0,3045
1993-10-22,-79.0,-79.0,-78.0,0.2,"9, 2",,,,,1993.0,10.0,295.0,-3.0,3045
1993-10-23,-84.0,-86.0,-81.0,0.2,"9, 2",,,,,1993.0,10.0,296.0,-3.0,3045
1993-10-24,-90.0,-91.0,-89.0,0.2,"9, 2",,,,,1993.0,10.0,297.0,-8.0,3045
1993-10-25,-97.0,-98.0,-95.0,0.2,"9, 2",,,,,1993.0,10.0,298.0,-6.0,3045
1993-10-26,-101.0,-101.0,-100.0,0.2,"9, 2",,,,,1993.0,10.0,299.0,-5.0,3045
1993-10-27,-103.0,-103.0,-102.0,0.2,"9, 2",,,,,1993.0,10.0,300.0,-2.0,3045
1993-10-28,-108.0,-110.0,-105.0,0.2,"9, 2",,,,,1993.0,10.0,301.0,-3.0,3045
1993-10-29,-118.0,-120.0,-116.0,0.2,"9, 2",,,,,1993.0,10.0,302.0,-11.0,3045
1993-10-30,-125.0,-127.0,-122.0,0.2,"9, 2",,,,,1993.0,10.0,303.0,-6.0,3045
1993-10-31,-137.0,-139.0,-134.0,0.2,"9, 2",,,,,1993.0,10.0,304.0,-12.0,3045
1993-11-01,-142.0,-142.0,-141.0,0.2,"9, 2",,,,,1993.0,11.0,305.0,-7.0,3045
1993-11-02,-140.0,-140.0,-139.0,0.2,"9, 2",,,,,1993.0,11.0,306.0,2.0,3045
1993-11-03,-135.0,-137.0,-132.0,0.2,"9, 2",,,,,1993.0,11.0,307.0,7.0,3045
1993-11-04,-124.0,-125.0,-123.0,0.1,"9, 2",,,,,1993.0,11.0,308.0,9.0,3045
1993-11-05,-127.0,-127.0,-126.0,0.1,"9, 2",,,,,1993.0,11.0,309.0,-3.0,3045
1993-11-06,-129.0,-129.0,-129.0,0.1,"9, 2",,,,,1993.0,11.0,310.0,-3.0,3045
1993-11-07,-127.0,-127.0,-126.0,0.1,15,,,,,1993.0,11.0,311.0,3.0,3045
1993-11-08,-123.0,-124.0,-122.0,0.1,15,,,,,1993.0,11.0,312.0,4.0,3045
1993-11-09,-120.0,-120.0,-120.0,0.1,15,,,,,1993.0,11.0,313.0,2.0,3045
1993-11-10,-118.0,-118.0,-117.0,0.1,15,,,,,1993.0,11.0,314.0,3.0,3045
1993-11-11,-117.0,-118.0,-116.0,0.1,15,,,,,1993.0,11.0,315.0,1.0,3045
1993-11-12,-118.0,-118.0,-117.0,0.1,46,30.0,10.0,1.0,,1993.0,11.0,316.0,-1.0,3045
1993-11-13,-116.0,-116.0,-115.0,0.1,46,,,,,1993.0,11.0,317.0,2.0,3045
1993-11-14,-112.0,-113.0,-111.0,0.1,46,,,,,1993.0,11.0,318.0,4.0,3045
1993-11-15,-107.0,-108.0,-105.0,0.1,46,,,,,1993.0,11.0,319.0,6.0,3045
1993-11-16,-104.0,-104.0,-104.0,0.1,46,,,,,1993.0,11.0,320.0,1.0,3045
1993-11-17,-106.0,-106.0,-106.0,0.1,46,,,,,1993.0,11.0,321.0,-2.0,3045
1993-11-18,-110.0,-110.0,-110.0,0.1,46,,,,,1993.0,11.0,322.0,-4.0,3045
1993-11-19,-115.0,-115.0,-115.0,0.1,46,,,,,1993.0,11.0,323.0,-5.0,3045
1993-11-20,-118.0,-118.0,-118.0,0.1,46,28.0,10.0,1.0,,1993.0,11.0,324.0,-3.0,3045
1993-11-21,-122.0,-122.0,-122.0,0.1,46,,,,,1993.0,11.0,325.0,-4.0,3045
1993-11-22,-124.0,-124.0,-124.0,0.1,46,,,,,1993.0,11.0,326.0,-2.0,3045
1993-11-23,-128.0,-128.0,-128.0,0.1,46,,,,,1993.0,11.0,327.0,-4.0,3045
1993-11-24,-135.0,-135.0,-135.0,0.1,46,,,,,1993.0,11.0,328.0,-7.0,3045
1993-11-25,-140.0,-140.0,-140.0,0.1,46,,,,,1993.0,11.0,329.0,-5.0,3045
1993-11-26,-148.0,-148.0,-148.0,0.1,46,,,,,1993.0,11.0,330.0,-8.0,3045
1993-11-27,-148.0,-148.0,-148.0,0.1,46,,,,,1993.0,11.0,331.0,0.0,3045
1993-11-28,-148.0,-148.0,-148.0,0.1,46,,,,,1993.0,11.0,332.0,0.0,3045
1993-11-29,-150.0,-150.0,-150.0,0.1,46,,,,,1993.0,11.0,333.0,-2.0,3045
1993-11-30,-151.0,-151.0,-151.0,0.1,46,31.0,13.0,1.0,,1993.0,11.0,334.0,-1.0,3045
1993-12-01,-150.0,-150.0,-150.0,,46,,,,,1993.0,12.0,335.0,1.0,3045
1993-12-02,-150.0,-150.0,-150.0,,46,,,,,1993.0,12.0,336.0,0.0,3045
1993-12-03,-149.0,-149.0,-149.0,,46,,,,,1993.0,12.0,337.0,1.0,3045
1993-12-04,-148.0,-148.0,-148.0,,46,,,,,1993.0,12.0,338.0,1.0,3045
1993-12-05,-146.0,-146.0,-146.0,,46,,,,,1993.0,12.0,339.0,2.0,3045
1993-12-06,-143.0,-143.0,-143.0,,46,,,,,1993.0,12.0,340.0,3.0,3045
1993-12-07,-140.0,-140.0,-140.0,,46,,,,,1993.0,12.0,341.0,3.0,3045
1993-12-08,-136.0,-136.0,-136.0,,46,,,,,1993.0,12.0,342.0,4.0,3045
1993-12-09,-132.0,-132.0,-132.0,,46,,,,,1993.0,12.0,343.0,4.0,3045
1993-12-10,-130.0,-130.0,-130.0,,46,65.0,13.0,1.0,,1993.0,12.0,344.0,2.0,3045
1993-12-11,-128.0,-128.0,-128.0,,46,,,,,1993.0,12.0,345.0,2.0,3045
1993-12-12,-126.0,-126.0,-126.0,,46,,,,,1993.0,12.0,346.0,2.0,3045
1993-12-13,-124.0,-124.0,-124.0,,46,,,,,1993.0,12.0,347.0,2.0,3045
1993-12-14,-122.0,-122.0,-122.0,,46,,,,,1993.0,12.0,348.0,2.0,3045
1993-12-15,-120.0,-120.0,-120.0,,46,,,,,1993.0,12.0,349.0,2.0,3045
1993-12-16,-119.0,-119.0,-119.0,,46,,,,,1993.0,12.0,350.0,1.0,3045
1993-12-17,-117.0,-117.0,-117.0,,46,,,,,1993.0,12.0,351.0,2.0,3045
1993-12-18,-110.0,-110.0,-110.0,,46,,,,,1993.0,12.0,352.0,7.0,3045
1993-12-19,-107.0,-107.0,-107.0,,46,,,,,1993.0,12.0,353.0,3.0,3045
1993-12-20,-102.0,-102.0,-102.0,,46,73.0,15.0,1.0,,1993.0,12.0,354.0,5.0,3045
1993-12-21,-95.0,-95.0,-95.0,,46,,,,,1993.0,12.0,355.0,7.0,3045
1993-12-22,-93.0,-93.0,-93.0,,46,,,,,1993.0,12.0,356.0,2.0,3045
1993-12-23,-91.0,-91.0,-91.0,,46,,,,,1993.0,12.0,357.0,2.0,3045
1993-12-24,-93.0,-93.0,-93.0,,46,,,,,1993.0,12.0,358.0,-2.0,3045
1993-12-25,-94.0,-94.0,-94.0,,46,,,,,1993.0,12.0,359.0,-1.0,3045
1993-12-26,-95.0,-95.0,-95.0,,46,,,,,1993.0,12.0,360.0,-1.0,3045
1993-12-27,-97.0,-97.0,-97.0,,46,,,,,1993.0,12.0,361.0,-2.0,3045
1993-12-28,-98.0,-98.0,-98.0,,46,,,,,1993.0,12.0,362.0,-1.0,3045
1993-12-29,-100.0,-100.0,-100.0,,46,,,,,1993.0,12.0,363.0,-2.0,3045
1993-12-30,-105.0,-105.0,-105.0,,46,,,,,1993.0,12.0,364.0,-5.0,3045
1993-12-31,-105.0,-105.0,-105.0,,46,82.0,18.0,1.0,,1993.0,12.0,365.0,0.0,3045
1994-01-01,-106.0,-106.0,-106.0,,46,,,,,1994.0,1.0,1.0,-1.0,3045
1994-01-02,-106.0,-106.0,-106.0,,46,,,,,1994.0,1.0,2.0,0.0,3045
1994-01-03,-107.0,-107.0,-107.0,,46,,,,,1994.0,1.0,3.0,-1.0,3045
1994-01-04,-108.0,-108.0,-108.0,,46,,,,,1994.0,1.0,4.0,-1.0,3045
1994-01-05,-110.0,-110.0,-110.0,,46,,,,,1994.0,1.0,5.0,-2.0,3045
1994-01-06,-115.0,-115.0,-115.0,,46,,,,,1994.0,1.0,6.0,-5.0,3045
1994-01-07,-119.0,-119.0,-119.0,,46,,,,,1994.0,1.0,7.0,-4.0,3045
1994-01-08,-123.0,-123.0,-123.0,,46,,,,,1994.0,1.0,8.0,-4.0,3045
1994-01-09,-126.0,-126.0,-126.0,,46,,,,,1994.0,1.0,9.0,-3.0,3045
1994-01-10,-129.0,-129.0,-129.0,,46,87.0,18.0,1.0,,1994.0,1.0,10.0,-3.0,3045
1994-01-11,-132.0,-132.0,-132.0,,46,,,,,1994.0,1.0,11.0,-3.0,3045
1994-01-12,-134.0,-134.0,-134.0,,46,,,,,1994.0,1.0,12.0,-2.0,3045
1994-01-13,-136.0,-136.0,-136.0,,46,,,,,1994.0,1.0,13.0,-2.0,3045
1994-01-14,-138.0,-138.0,-138.0,,46,,,,,1994.0,1.0,14.0,-2.0,3045
1994-01-15,-141.0,-141.0,-141.0,,46,,,,,1994.0,1.0,15.0,-3.0,3045
1994-01-16,-144.0,-144.0,-144.0,,46,,,,,1994.0,1.0,16.0,-3.0,3045
1994-01-17,-146.0,-146.0,-146.0,,46,,,,,1994.0,1.0,17.0,-2.0,3045
1994-01-18,-148.0,-148.0,-148.0,,46,,,,,1994.0,1.0,18.0,-2.0,3045
1994-01-19,-150.0,-150.0,-150.0,,46,,,,,1994.0,1.0,19.0,-2.0,3045
1994-01-20,-153.0,-153.0,-153.0,,46,93.0,20.0,1.0,,1994.0,1.0,20.0,-3.0,3045
1994-01-21,-155.0,-155.0,-155.0,,46,,,,,1994.0,1.0,21.0,-2.0,3045
1994-01-22,-157.0,-157.0,-157.0,,46,,,,,1994.0,1.0,22.0,-2.0,3045
1994-01-23,-160.0,-160.0,-160.0,,46,,,,,1994.0,1.0,23.0,-3.0,3045
1994-01-24,-163.0,-163.0,-163.0,,46,,,,,1994.0,1.0,24.0,-3.0,3045
1994-01-25,-164.0,-164.0,-164.0,,46,,,,,1994.0,1.0,25.0,-1.0,3045
1994-01-26,-166.0,-166.0,-166.0,,46,,,,,1994.0,1.0,26.0,-2.0,3045
1994-01-27,-168.0,-168.0,-168.0,,46,,,,,1994.0,1.0,27.0,-2.0,3045
1994-01-28,-171.0,-171.0,-171.0,,46,,,,,1994.0,1.0,28.0,-3.0,3045
1994-01-29,-173.0,-173.0,-173.0,,46,,,,,1994.0,1.0,29.0,-2.0,3045
1994-01-30,-175.0,-175.0,-175.0,,46,,,,,1994.0,1.0,30.0,-2.0,3045
1994-01-31,-176.0,-176.0,-176.0,,46,97.0,23.0,1.0,,1994.0,1.0,31.0,-1.0,3045
1994-02-01,-178.0,-178.0,-178.0,,46,,,,,1994.0,2.0,32.0,-2.0,3045
1994-02-02,-179.0,-179.0,-179.0,,46,,,,,1994.0,2.0,33.0,-1.0,3045
1994-02-03,-180.0,-180.0,-180.0,,46,,,,,1994.0,2.0,34.0,-1.0,3045
1994-02-04,-182.0,-182.0,-182.0,,46,,,,,1994.0,2.0,35.0,-2.0,3045
1994-02-05,-183.0,-183.0,-183.0,,46,,,,,1994.0,2.0,36.0,-1.0,3045
1994-02-06,-184.0,-184.0,-184.0,,46,,,,,1994.0,2.0,37.0,-1.0,3045
1994-02-07,-185.0,-185.0,-185.0,,46,,,,,1994.0,2.0,38.0,-1.0,3045
1994-02-08,-186.0,-186.0,-186.0,,46,,,,,1994.0,2.0,39.0,-1.0,3045
1994-02-09,-187.0,-187.0,-187.0,,46,,,,,1994.0,2.0,40.0,-1.0,3045
1994-02-10,-189.0,-189.0,-189.0,,46,102.0,23.0,1.0,,1994.0,2.0,41.0,-2.0,3045
1994-02-11,-190.0,-190.0,-190.0,,46,,,,,1994.0,2.0,42.0,-1.0,3045
1994-02-12,-192.0,-192.0,-192.0,,46,,,,,1994.0,2.0,43.0,-2.0,3045
1994-02-13,-193.0,-193.0,-193.0,,46,,,,,1994.0,2.0,44.0,-1.0,3045
1994-02-14,-194.0,-194.0,-194.0,,46,,,,,1994.0,2.0,45.0,-1.0,3045
1994-02-15,-196.0,-196.0,-196.0,,46,,,,,1994.0,2.0,46.0,-2.0,3045
1994-02-16,-197.0,-197.0,-197.0,,46,,,,,1994.0,2.0,47.0,-1.0,3045
1994-02-17,-198.0,-198.0,-198.0,,46,,,,,1994.0,2.0,48.0,-1.0,3045
1994-02-18,-199.0,-199.0,-199.0,,46,,,,,1994.0,2.0,49.0,-1.0,3045
1994-02-19,-200.0,-200.0,-200.0,,46,,,,,1994.0,2.0,50.0,-1.0,3045
1994-02-20,-201.0,-201.0,-201.0,,46,107.0,24.0,1.0,,1994.0,2.0,51.0,-1.0,3045
1994-02-21,-202.0,-202.0,-202.0,,46,,,,,1994.0,2.0,52.0,-1.0,3045
1994-02-22,-203.0,-203.0,-203.0,,46,,,,,1994.0,2.0,53.0,-1.0,3045
1994-02-23,-204.0,-204.0,-204.0,,46,,,,,1994.0,2.0,54.0,-1.0,3045
1994-02-24,-205.0,-205.0,-205.0,,46,,,,,1994.0,2.0,55.0,-1.0,3045
1994-02-25,-206.0,-206.0,-206.0,,46,,,,,1994.0,2.0,56.0,-1.0,3045
1994-02-26,-207.0,-207.0,-207.0,,46,,,,,1994.0,2.0,57.0,-1.0,3045
1994-02-27,-208.0,-208.0,-208.0,,46,,,,,1994.0,2.0,58.0,-1.0,3045
1994-02-28,-209.0,-209.0,-209.0,,46,113.0,28.0,1.0,,1994.0,2.0,59.0,-1.0,3045
1994-03-01,-210.0,-210.0,-210.0,,46,,,,,1994.0,3.0,60.0,-1.0,3045
1994-03-02,-211.0,-211.0,-211.0,,46,,,,,1994.0,3.0,61.0,-1.0,3045
1994-03-03,-212.0,-212.0,-212.0,,46,,,,,1994.0,3.0,62.0,-1.0,3045
1994-03-04,-213.0,-213.0,-213.0,,46,,,,,1994.0,3.0,63.0,-1.0,3045
1994-03-05,-214.0,-214.0,-214.0,,46,,,,,1994.0,3.0,64.0,-1.0,3045
1994-03-06,-215.0,-215.0,-215.0,,46,,,,,1994.0,3.0,65.0,-1.0,3045
1994-03-07,-216.0,-216.0,-216.0,,46,,,,,1994.0,3.0,66.0,-1.0,3045
1994-03-08,-217.0,-217.0,-217.0,,46,,,,,1994.0,3.0,67.0,-1.0,3045
1994-03-09,-218.0,-218.0,-218.0,,46,,,,,1994.0,3.0,68.0,-1.0,3045
1994-03-10,-217.0,-217.0,-217.0,,46,120.0,28.0,1.0,,1994.0,3.0,69.0,1.0,3045
1994-03-11,-218.0,-218.0,-218.0,,46,,,,,1994.0,3.0,70.0,-1.0,3045
1994-03-12,-218.0,-218.0,-218.0,,46,,,,,1994.0,3.0,71.0,0.0,3045
1994-03-13,-219.0,-219.0,-219.0,,46,,,,,1994.0,3.0,72.0,-1.0,3045
1994-03-14,-220.0,-220.0,-220.0,,46,,,,,1994.0,3.0,73.0,-1.0,3045
1994-03-15,-221.0,-221.0,-221.0,,46,,,,,1994.0,3.0,74.0,-1.0,3045
1994-03-16,-222.0,-222.0,-222.0,,46,,,,,1994.0,3.0,75.0,-1.0,3045
1994-03-17,-223.0,-223.0,-223.0,,46,,,,,1994.0,3.0,76.0,-1.0,3045
1994-03-18,-223.0,-223.0,-223.0,,46,,,,,1994.0,3.0,77.0,0.0,3045
1994-03-19,-223.0,-223.0,-223.0,,46,,,,,1994.0,3.0,78.0,0.0,3045
1994-03-20,-223.0,-223.0,-223.0,,46,121.0,28.0,1.0,,1994.0,3.0,79.0,0.0,3045
1994-03-21,-223.0,-223.0,-223.0,,46,,,,,1994.0,3.0,80.0,0.0,3045
1994-03-22,-223.0,-223.0,-223.0,,46,,,,,1994.0,3.0,81.0,0.0,3045
1994-03-23,-224.0,-224.0,-224.0,,46,,,,,1994.0,3.0,82.0,-1.0,3045
1994-03-24,-224.0,-224.0,-224.0,,46,,,,,1994.0,3.0,83.0,0.0,3045
1994-03-25,-225.0,-225.0,-225.0,,46,,,,,1994.0,3.0,84.0,-1.0,3045
1994-03-26,-226.0,-226.0,-226.0,,46,,,,,1994.0,3.0,85.0,-1.0,3045
1994-03-27,-227.0,-227.0,-227.0,,46,,,,,1994.0,3.0,86.0,-1.0,3045
1994-03-28,-228.0,-228.0,-228.0,,46,,,,,1994.0,3.0,87.0,-1.0,3045
1994-03-29,-229.0,-229.0,-229.0,,46,,,,,1994.0,3.0,88.0,-1.0,3045
1994-03-30,-230.0,-230.0,-230.0,,46,,,,,1994.0,3.0,89.0,-1.0,3045
1994-03-31,-231.0,-231.0,-231.0,,46,123.0,27.0,1.0,,1994.0,3.0,90.0,-1.0,3045
1994-04-01,-231.0,-231.0,-231.0,,46,,,,,1994.0,4.0,91.0,0.0,3045
1994-04-02,-231.0,-231.0,-231.0,,46,,,,,1994.0,4.0,92.0,0.0,3045
1994-04-03,-231.0,-231.0,-231.0,,46,,,,,1994.0,4.0,93.0,0.0,3045
1994-04-04,-231.0,-231.0,-231.0,,46,,,,,1994.0,4.0,94.0,0.0,3045
1994-04-05,-232.0,-232.0,-232.0,,46,,,,,1994.0,4.0,95.0,-1.0,3045
1994-04-06,-232.0,-232.0,-232.0,,46,,,,,1994.0,4.0,96.0,0.0,3045
1994-04-07,-231.0,-231.0,-231.0,,46,,,,,1994.0,4.0,97.0,1.0,3045
1994-04-08,-232.0,-232.0,-232.0,,46,,,,,1994.0,4.0,98.0,-1.0,3045
1994-04-09,-233.0,-233.0,-233.0,,46,,,,,1994.0,4.0,99.0,-1.0,3045
1994-04-10,-234.0,-234.0,-234.0,,46,130.0,29.0,1.0,,1994.0,4.0,100.0,-1.0,3045
1994-04-11,-234.0,-234.0,-234.0,,46,,,,,1994.0,4.0,101.0,0.0,3045
1994-04-12,-234.0,-234.0,-234.0,,46,,,,,1994.0,4.0,102.0,0.0,3045
1994-04-13,-235.0,-235.0,-235.0,,46,,,,,1994.0,4.0,103.0,-1.0,3045
1994-04-14,-235.0,-235.0,-235.0,,46,,,,,1994.0,4.0,104.0,0.0,3045
1994-04-15,-236.0,-236.0,-236.0,,46,,,,,1994.0,4.0,105.0,-1.0,3045
1994-04-16,-236.0,-236.0,-236.0,,46,,,,,1994.0,4.0,106.0,0.0,3045
1994-04-17,-235.0,-235.0,-235.0,,46,,,,,1994.0,4.0,107.0,1.0,3045
1994-04-18,-235.0,-235.0,-235.0,,46,,,,,1994.0,4.0,108.0,0.0,3045
1994-04-19,-235.0,-235.0,-234.0,,46,,,,,1994.0,4.0,109.0,1.0,3045
1994-04-20,-237.0,-237.0,-236.0,,46,134.0,29.0,1.0,,1994.0,4.0,110.0,-2.0,3045
1994-04-21,-238.0,-238.0,-237.0,,46,,,,,1994.0,4.0,111.0,-1.0,3045
1994-04-22,-236.0,-236.0,-235.0,,46,,,,,1994.0,4.0,112.0,2.0,3045
1994-04-23,-235.0,-235.0,-235.0,,46,,,,,1994.0,4.0,113.0,0.0,3045
1994-04-24,-235.0,-235.0,-235.0,,46,,,,,1994.0,4.0,114.0,0.0,3045
1994-04-25,-235.0,-235.0,-235.0,,46,,,,,1994.0,4.0,115.0,0.0,3045
1994-04-26,-234.0,-234.0,-234.0,,46,,,,,1994.0,4.0,116.0,1.0,3045
1994-04-27,-234.0,-234.0,-234.0,,46,,,,,1994.0,4.0,117.0,0.0,3045
1994-04-28,-233.0,-233.0,-233.0,,46,,,,,1994.0,4.0,118.0,1.0,3045
1994-04-29,-233.0,-233.0,-233.0,,46,,,,,1994.0,4.0,119.0,0.0,3045
1994-04-30,-233.0,-233.0,-233.0,,46,130.0,18.0,1.0,,1994.0,4.0,120.0,0.0,3045
1994-05-01,-232.0,-232.0,-231.0,,46,,,,,1994.0,5.0,121.0,2.0,3045
1994-05-02,-229.0,-230.0,-228.0,,46,,,,,1994.0,5.0,122.0,3.0,3045
1994-05-03,-228.0,-228.0,-227.0,,46,,,,,1994.0,5.0,123.0,1.0,3045
1994-05-04,-226.0,-226.0,-225.0,,46,,,,,1994.0,5.0,124.0,2.0,3045
1994-05-05,-222.0,-224.0,-219.0,,46,,,,,1994.0,5.0,125.0,6.0,3045
1994-05-06,-214.0,-216.0,-211.0,,47,,,,,1994.0,5.0,126.0,8.0,3045
1994-05-07,-200.0,-206.0,-194.0,,47,,,,,1994.0,5.0,127.0,17.0,3045
1994-05-08,-177.0,-189.0,-165.0,,47,,,,,1994.0,5.0,128.0,29.0,3045
1994-05-09,-136.0,-144.0,-128.0,,47,,,,,1994.0,5.0,129.0,37.0,3045
1994-05-10,-91.0,-106.0,-75.0,,47,,,,,1994.0,5.0,130.0,53.0,3045
1994-05-11,-41.0,-50.0,-31.0,,23,,,,,1994.0,5.0,131.0,44.0,3045
1994-05-12,1.0,-8.0,9.0,,23,,,,,1994.0,5.0,132.0,40.0,3045
1994-05-13,28.0,20.0,35.0,,23,,,,,1994.0,5.0,133.0,26.0,3045
1994-05-14,65.0,54.0,75.0,,23,,,,,1994.0,5.0,134.0,40.0,3045
1994-05-15,91.0,85.0,96.0,,23,,,,,1994.0,5.0,135.0,21.0,3045
1994-05-16,127.0,119.0,135.0,,23,,,,,1994.0,5.0,136.0,39.0,3045
1994-05-17,158.0,155.0,161.0,,23,,,,,1994.0,5.0,137.0,26.0,3045
1994-05-18,180.0,175.0,184.0,,23,,,,,1994.0,5.0,138.0,23.0,3045
1994-05-19,204.0,200.0,208.0,,"26,25",,,,,1994.0,5.0,139.0,24.0,3045
1994-05-20,238.0,236.0,240.0,,"8,26",,,,,1994.0,5.0,140.0,32.0,3045
1994-05-21,275.0,243.0,306.0,,8,,,,,1994.0,5.0,141.0,66.0,3045
1994-05-22,410.0,389.0,430.0,,9,,,,,1994.0,5.0,142.0,124.0,3045
1994-05-23,412.0,379.0,450.0,,9,,,,,1994.0,5.0,143.0,20.0,3045
1994-05-24,428.0,380.0,495.0,,9,,,,,1994.0,5.0,144.0,45.0,3045
1994-05-25,503.0,480.0,526.0,,9,,,,,1994.0,5.0,145.0,31.0,3045
1994-05-26,537.0,530.0,542.0,,9,,,,,1994.0,5.0,146.0,16.0,3045
1994-05-27,529.0,521.0,537.0,,"9, 8",,,,,1994.0,5.0,147.0,-5.0,3045
1994-05-28,506.0,502.0,510.0,3.6,8,,,,,1994.0,5.0,148.0,-27.0,3045
1994-05-29,490.0,485.0,494.0,3.6,8,,,,,1994.0,5.0,149.0,-16.0,3045
1994-05-30,470.0,464.0,475.0,5.8,29,,,,,1994.0,5.0,150.0,-19.0,3045
1994-05-31,453.0,450.0,456.0,5.8,29,,,,,1994.0,5.0,151.0,-19.0,3045
1994-06-01,438.0,435.0,441.0,6.1,29,,,,,1994.0,6.0,152.0,-15.0,3045
1994-06-02,438.0,436.0,440.0,5.9,29,,,,,1994.0,6.0,153.0,-1.0,3045
1994-06-03,455.0,450.0,460.0,7.0,29,,,,,1994.0,6.0,154.0,20.0,3045
1994-06-04,475.0,470.0,479.0,7.8,29,,,,,1994.0,6.0,155.0,19.0,3045
1994-06-05,509.0,501.0,516.0,9.2,29,,,,,1994.0,6.0,156.0,37.0,3045
1994-06-06,532.0,528.0,535.0,10.7,29,,,,,1994.0,6.0,157.0,19.0,3045
1994-06-07,562.0,555.0,569.0,8.2,29,,,,,1994.0,6.0,158.0,34.0,3045
1994-06-08,587.0,583.0,591.0,7.7,29,,,,,1994.0,6.0,159.0,22.0,3045
1994-06-09,608.0,603.0,612.0,8.4,29,,,,,1994.0,6.0,160.0,21.0,3045
1994-06-10,626.0,622.0,630.0,10.3,29,,,,,1994.0,6.0,161.0,18.0,3045
1994-06-11,638.0,637.0,638.0,11.0,29,,,,,1994.0,6.0,162.0,8.0,3045
1994-06-12,639.0,639.0,639.0,11.7,29,,,,,1994.0,6.0,163.0,1.0,3045
1994-06-13,633.0,625.0,640.0,11.0,29,,,,,1994.0,6.0,164.0,1.0,3045
1994-06-14,623.0,620.0,625.0,12.2,29,,,,,1994.0,6.0,165.0,-15.0,3045
1994-06-15,615.0,614.0,615.0,12.9,29,,,,,1994.0,6.0,166.0,-10.0,3045
1994-06-16,616.0,616.0,616.0,12.1,29,,,,,1994.0,6.0,167.0,1.0,3045
